campana_id,cliente_id,fecha_envio,canal,tipo_oferta,costo,convertido
602252,3001326,2025-06-13,sms,cashback,1300,0
602253,3001328,2025-02-20,email,cashback,1500,0
602254,3001329,2025-10-20,push,upgrade_credito,3900,1
602255,3001329,2025-09-02,push,generico,1900,0
602256,3001331,2025-06-25,push,generico,1200,0
602257,3001331,2026-03-07,push,descuento,600,0
602258,3001332,2025-12-22,sms,descuento,3000,0
602259,3001333,2026-01-07,push,generico,2800,0
602260,3001333,2025-01-15,email,descuento,3700,1
602261,3001333,2025-03-21,push,generico,1500,1
602262,3001333,2025-09-11,sms,generico,800,0
602263,3001334,2025-08-13,push,generico,1900,0
602264,3001335,2025-02-25,sms,upgrade_credito,2200,0
602265,3001335,2025-03-20,push,cashback,500,1
602266,3001336,2025-06-03,sms,generico,3800,0
602267,3001336,2025-05-22,sms,cashback,4000,0
602268,3001336,2025-01-22,push,descuento,2900,0
602269,3001336,2025-10-02,push,cashback,2800,0
602270,3001338,2025-09-22,email,generico,2400,0
602271,3001338,2025-08-09,email,descuento,600,0
602272,3001340,2026-02-24,email,cashback,1300,1
602273,3001340,2026-02-27,push,generico,800,0
602274,3001341,2025-12-18,email,descuento,3200,0
602275,3001341,2026-01-18,push,cashback,2400,0
602276,3001342,2025-06-21,email,cashback,3900,0
602277,3001342,2025-02-28,push,generico,3800,1
602278,3001343,2025-10-05,push,descuento,1700,0
602279,3001343,2026-03-10,email,descuento,2400,0
602280,3001344,2025-12-02,push,generico,3600,0
602281,3001344,2025-03-20,push,descuento,3900,0
602282,3001345,2025-10-12,email,descuento,3400,0
602283,3001345,2025-04-26,push,generico,2900,0
602284,3001345,2025-06-18,sms,descuento,3700,0
602285,3001346,2026-01-09,push,generico,3700,0
602286,3001347,2026-02-20,sms,generico,1200,0
602287,3001347,2026-03-01,push,generico,2600,0
602288,3001348,2025-09-26,email,generico,2900,0
602289,3001348,2025-02-17,push,upgrade_credito,2500,0
602290,3001348,2025-11-21,sms,cashback,1700,0
602291,3001348,2025-05-08,push,cashback,3700,0
602292,3001350,2025-06-09,push,descuento,2700,1
602293,3001350,2025-03-09,sms,generico,2500,0
602294,3001351,2025-03-05,email,cashback,600,0
602295,3001351,2025-11-15,push,descuento,3300,0
602296,3001352,2025-05-31,email,generico,2200,0
602297,3001352,2025-09-29,email,cashback,2600,0
602298,3001353,2025-06-04,push,generico,2500,0
602299,3001353,2025-04-24,push,cashback,2200,0
602300,3001353,2025-05-13,sms,cashback,3600,1
602301,3001353,2026-01-01,sms,cashback,1200,0
602302,3001354,2025-01-13,email,cashback,3500,0
602303,3001354,2025-03-31,email,generico,3700,0
602304,3001355,2025-11-07,push,upgrade_credito,2200,0
602305,3001356,2025-01-13,sms,cashback,2700,0
602306,3001357,2025-02-23,push,descuento,2000,0
602307,3001360,2025-04-10,email,generico,3600,0
602308,3001360,2025-12-02,email,generico,3200,0
602309,3001360,2025-11-13,sms,generico,4000,0
602310,3001361,2025-10-07,sms,cashback,3700,0
602311,3001361,2025-12-26,email,cashback,2900,0
602312,3001362,2026-02-27,email,generico,3100,0
602313,3001365,2025-05-25,sms,generico,3000,0
602314,3001365,2025-09-21,sms,descuento,2000,0
602315,3001365,2025-06-08,sms,cashback,3800,0
602316,3001365,2025-06-21,email,descuento,3800,0
602317,3001366,2025-09-06,email,generico,800,0
602318,3001366,2025-10-05,push,descuento,1800,0
602319,3001366,2026-01-17,push,descuento,3100,0
602320,3001368,2025-08-22,sms,generico,1400,0
602321,3001369,2026-01-07,push,cashback,2400,0
602322,3001369,2025-09-07,sms,descuento,1300,0
602323,3001370,2025-03-26,email,descuento,3300,0
602324,3001370,2026-01-25,push,generico,3300,0
602325,3001371,2025-12-14,push,descuento,3500,1
602326,3001371,2025-06-12,email,upgrade_credito,1500,0
602327,3001372,2025-04-10,sms,cashback,1100,0
602328,3001372,2025-06-20,sms,upgrade_credito,3500,0
602329,3001372,2025-12-10,email,cashback,3800,1
602330,3001372,2025-05-31,push,cashback,2800,0
602331,3001372,2025-05-06,push,cashback,3400,0
602332,3001372,2025-02-22,push,cashback,1900,1
602333,3001373,2025-11-08,sms,generico,1100,0
602334,3001374,2025-11-04,email,descuento,500,0
602335,3001375,2025-06-15,push,generico,2900,0
602336,3001376,2025-10-18,sms,descuento,2900,0
602337,3001376,2025-01-02,push,upgrade_credito,3600,0
602338,3001376,2025-09-21,email,generico,1000,0
602339,3001376,2025-01-28,email,cashback,3100,0
602340,3001376,2026-02-09,sms,cashback,3600,0
602341,3001377,2025-05-13,sms,generico,600,0
602342,3001378,2025-02-10,push,generico,4000,0
602343,3001378,2025-02-04,sms,generico,3600,0
602344,3001379,2026-02-12,email,upgrade_credito,900,0
602345,3001379,2025-12-05,sms,upgrade_credito,3900,0
602346,3001380,2025-05-14,push,cashback,1600,0
602347,3001380,2025-03-25,sms,cashback,3900,1
602348,3001380,2025-04-30,push,cashback,3900,1
602349,3001381,2025-03-03,sms,generico,3500,0
602350,3001381,2025-07-09,sms,descuento,3000,0
602351,3001381,2025-05-20,email,generico,2400,0
602352,3001382,2025-07-18,sms,cashback,2700,0
602353,3001382,2025-04-23,push,descuento,2400,0
602354,3001383,2025-12-02,email,cashback,800,1
602355,3001384,2025-08-20,push,cashback,500,0
602356,3001385,2025-08-28,push,generico,2200,0
602357,3001385,2026-02-05,email,descuento,2200,0
602358,3001386,2025-09-11,sms,generico,3300,0
602359,3001386,2025-07-18,email,generico,3000,0
602360,3001387,2025-12-11,email,generico,700,0
602361,3001387,2025-01-27,push,generico,600,0
602362,3001388,2025-09-04,email,generico,3100,0
602363,3001388,2025-07-29,push,cashback,1500,0
602364,3001389,2025-04-14,push,cashback,800,0
602365,3001389,2025-06-03,email,descuento,1600,0
602366,3001389,2025-08-15,sms,cashback,1400,0
602367,3001389,2025-08-03,push,upgrade_credito,800,0
602368,3001391,2025-04-17,email,cashback,3400,1
602369,3001391,2025-08-18,push,generico,3100,1
602370,3001392,2025-05-01,push,descuento,1900,0
602371,3001393,2025-06-10,email,upgrade_credito,3800,0
602372,3001393,2025-08-04,push,cashback,3400,0
602373,3001394,2026-03-13,push,descuento,1600,0
602374,3001394,2026-01-22,email,descuento,1300,0
602375,3001394,2025-01-04,push,cashback,3800,0
602376,3001395,2025-09-18,sms,descuento,1400,0
602377,3001395,2025-04-29,email,generico,1900,0
602378,3001395,2025-02-26,push,descuento,2900,0
602379,3001396,2025-11-07,push,descuento,1400,1
602380,3001396,2025-09-25,push,cashback,1000,0
602381,3001397,2025-10-16,push,upgrade_credito,1000,0
602382,3001398,2025-01-15,push,generico,600,0
602383,3001398,2025-05-23,sms,descuento,3000,0
602384,3001399,2026-02-14,email,descuento,900,0
602385,3001399,2025-06-05,email,cashback,600,0
602386,3001399,2025-01-02,email,cashback,900,0
602387,3001399,2025-02-21,push,descuento,3600,0
602388,3001400,2025-12-09,push,cashback,2600,0
602389,3001400,2025-01-26,push,upgrade_credito,700,0
602390,3001401,2025-02-07,push,upgrade_credito,600,0
602391,3001403,2025-10-30,push,generico,3100,0
602392,3001403,2025-08-24,email,descuento,3700,0
602393,3001403,2026-03-01,push,upgrade_credito,1000,0
602394,3001407,2025-09-20,push,cashback,1000,0
602395,3001407,2025-07-15,email,generico,900,0
602396,3001408,2025-02-11,push,descuento,1200,0
602397,3001408,2025-08-19,push,generico,600,0
602398,3001409,2025-04-15,email,upgrade_credito,1100,0
602399,3001409,2025-08-04,email,descuento,1000,0
602400,3001411,2025-06-08,push,upgrade_credito,500,0
602401,3001413,2025-07-18,email,descuento,700,0
602402,3001414,2025-07-26,email,descuento,1100,0
602403,3001414,2025-11-09,push,cashback,3300,0
602404,3001415,2025-12-31,sms,cashback,3100,1
602405,3001415,2025-06-18,sms,descuento,2100,0
602406,3001416,2025-02-06,sms,cashback,3300,0
602407,3001416,2026-03-08,push,cashback,2700,0
602408,3001417,2025-10-02,email,cashback,2400,0
602409,3001417,2025-04-25,email,cashback,1400,0
602410,3001418,2025-06-07,push,cashback,1800,0
602411,3001419,2025-01-25,email,cashback,3400,0
602412,3001420,2025-08-04,email,upgrade_credito,1800,0
602413,3001422,2025-12-05,push,generico,1500,0
602414,3001422,2025-04-14,email,cashback,2300,1
602415,3001423,2025-09-21,email,descuento,1200,0
602416,3001423,2025-08-17,sms,generico,1100,1
602417,3001424,2025-04-04,sms,generico,1400,0
602418,3001424,2025-10-19,sms,cashback,2300,0
602419,3001426,2025-09-29,sms,descuento,700,0
602420,3001426,2025-11-08,push,generico,3000,0
602421,3001426,2025-11-13,push,descuento,1400,0
602422,3001427,2025-07-16,push,cashback,1400,0
602423,3001431,2025-06-22,push,generico,3200,0
602424,3001431,2025-12-28,email,cashback,900,0
602425,3001431,2025-12-30,sms,descuento,900,0
602426,3001431,2025-12-13,push,cashback,2800,0
602427,3001431,2025-08-24,email,cashback,2300,0
602428,3001431,2025-12-20,push,descuento,1000,0
602429,3001432,2025-02-07,push,descuento,1200,0
602430,3001432,2025-12-13,email,generico,1500,0
602431,3001432,2025-04-12,email,cashback,3500,0
602432,3001433,2025-04-15,push,descuento,1600,0
602433,3001433,2026-02-11,push,generico,2900,0
602434,3001435,2025-06-30,push,descuento,1400,0
602435,3001437,2026-03-11,push,upgrade_credito,2700,0
602436,3001437,2026-01-26,email,descuento,2500,0
602437,3001438,2025-07-18,push,generico,900,0
602438,3001438,2025-08-13,push,cashback,1600,0
602439,3001439,2025-11-16,push,generico,2100,1
602440,3001439,2025-08-03,email,generico,600,1
602441,3001441,2025-08-09,push,generico,3200,0
602442,3001443,2025-09-04,email,generico,1400,0
602443,3001443,2025-09-15,push,descuento,3100,0
602444,3001444,2025-07-12,sms,generico,2900,0
602445,3001444,2025-12-29,email,generico,3900,0
602446,3001444,2026-01-22,sms,generico,1300,0
602447,3001444,2025-01-12,email,generico,1900,0
602448,3001444,2025-09-14,sms,cashback,2900,0
602449,3001445,2025-10-18,email,descuento,3800,0
602450,3001445,2025-07-22,sms,generico,2600,0
602451,3001445,2025-12-11,push,generico,1300,0
602452,3001446,2025-06-21,sms,generico,1400,0
602453,3001446,2025-10-29,push,generico,800,0
602454,3001447,2025-09-12,sms,descuento,1400,1
602455,3001448,2025-12-23,push,cashback,600,0
602456,3001448,2025-06-24,push,cashback,500,0
602457,3001450,2025-10-12,sms,generico,2000,0
602458,3001451,2026-03-06,email,generico,1000,0
602459,3001451,2025-02-16,email,descuento,2800,0
602460,3001451,2025-08-17,email,cashback,2700,0
602461,3001452,2025-01-15,push,cashback,2700,0
602462,3001455,2025-11-06,email,generico,2700,0
602463,3001455,2025-02-06,sms,cashback,1200,0
602464,3001456,2026-02-06,sms,generico,3000,0
602465,3001457,2025-07-07,push,descuento,3900,1
602466,3001458,2025-06-16,push,upgrade_credito,1200,0
602467,3001459,2025-05-08,email,descuento,3000,0
602468,3001459,2025-07-14,sms,descuento,1600,0
602469,3001460,2025-11-13,push,cashback,600,0
602470,3001461,2025-01-08,email,descuento,2900,0
602471,3001461,2025-10-12,push,descuento,1100,0
602472,3001462,2025-03-25,push,generico,2700,0
602473,3001462,2025-09-03,sms,descuento,800,0
602474,3001462,2026-02-04,push,descuento,3700,0
602475,3001463,2026-02-07,email,cashback,2100,0
602476,3001465,2025-07-08,push,cashback,3500,1
602477,3001467,2025-07-06,push,descuento,3100,1
602478,3001467,2025-03-31,push,generico,2600,0
602479,3001467,2025-04-04,push,descuento,2400,0
602480,3001467,2025-12-21,sms,generico,2700,0
602481,3001468,2025-07-10,push,cashback,3500,1
602482,3001469,2025-04-15,email,descuento,2600,0
602483,3001469,2025-03-11,email,descuento,2400,1
602484,3001469,2026-01-02,email,descuento,1700,1
602485,3001469,2025-01-25,push,cashback,1700,1
602486,3001470,2025-09-29,push,descuento,3600,0
602487,3001470,2025-10-09,email,upgrade_credito,600,0
602488,3001470,2025-08-29,sms,cashback,3300,0
602489,3001471,2025-11-21,push,cashback,2200,0
602490,3001471,2025-12-21,email,cashback,1000,0
602491,3001472,2026-03-15,push,cashback,2500,0
602492,3001473,2025-05-15,email,upgrade_credito,3600,1
602493,3001474,2025-07-21,sms,generico,3000,0
602494,3001474,2026-01-30,email,generico,2600,0
602495,3001474,2025-06-27,push,descuento,1700,1
602496,3001474,2025-04-09,sms,descuento,3400,0
602497,3001475,2026-02-16,push,generico,3000,0
602498,3001475,2025-01-27,push,upgrade_credito,2000,0
602499,3001475,2025-09-06,email,descuento,600,0
602500,3001475,2026-02-04,email,generico,3000,0
602501,3001475,2026-01-06,email,descuento,3200,0
602502,3001475,2025-01-26,email,cashback,3800,0
602503,3001476,2025-03-12,email,cashback,1300,0
602504,3001477,2025-12-06,email,cashback,1100,0
602505,3001477,2025-11-05,email,descuento,2300,0
602506,3001477,2025-10-05,push,generico,2200,0
602507,3001478,2025-06-09,push,cashback,1600,0
602508,3001478,2025-07-08,push,generico,900,0
602509,3001479,2025-09-18,email,cashback,1800,0
602510,3001480,2025-06-24,push,descuento,2400,0
602511,3001480,2026-01-05,email,cashback,1200,0
602512,3001480,2025-10-27,push,upgrade_credito,3600,0
602513,3001481,2025-01-18,email,descuento,3500,0
602514,3001481,2025-07-18,push,upgrade_credito,2200,0
602515,3001482,2025-12-11,email,descuento,2400,0
602516,3001482,2025-02-05,email,descuento,1800,0
602517,3001482,2025-03-28,sms,descuento,1900,0
602518,3001483,2025-01-30,push,cashback,2500,0
602519,3001483,2025-10-31,email,upgrade_credito,600,1
602520,3001483,2025-05-14,push,upgrade_credito,1000,0
602521,3001484,2026-02-02,push,cashback,1200,0
602522,3001484,2025-04-13,push,cashback,3300,0
602523,3001485,2025-09-09,email,cashback,2100,0
602524,3001485,2025-09-20,push,descuento,3300,0
602525,3001486,2025-04-06,push,generico,3200,0
602526,3001487,2025-06-03,push,generico,2100,0
602527,3001487,2025-12-03,push,cashback,1200,1
602528,3001488,2025-05-15,email,cashback,2600,0
602529,3001488,2025-01-12,push,cashback,1300,0
602530,3001489,2025-05-19,push,generico,3900,0
602531,3001491,2025-09-02,sms,cashback,3700,1
602532,3001492,2026-02-09,sms,cashback,1100,0
602533,3001492,2025-03-17,push,upgrade_credito,500,0
602534,3001493,2025-02-17,sms,generico,1600,0
602535,3001493,2025-08-04,push,upgrade_credito,1200,0
602536,3001493,2025-10-12,push,cashback,3000,0
602537,3001494,2025-09-11,sms,cashback,3100,0
602538,3001494,2025-11-17,push,descuento,3500,0
602539,3001495,2026-03-09,push,cashback,2300,0
602540,3001495,2025-06-02,sms,descuento,1300,0
602541,3001495,2026-01-05,push,descuento,3300,0
602542,3001496,2025-11-08,push,upgrade_credito,2900,0
602543,3001496,2025-03-10,push,descuento,2500,0
602544,3001496,2026-01-11,sms,upgrade_credito,2100,0
602545,3001497,2025-11-28,email,descuento,1800,1
602546,3001499,2026-03-05,email,upgrade_credito,2100,1
602547,3001502,2025-12-05,push,generico,3900,0
602548,3001502,2025-10-13,push,descuento,2700,0
602549,3001502,2025-01-03,email,cashback,2500,0
602550,3001503,2026-01-09,sms,cashback,1500,0
602551,3001504,2025-05-08,email,generico,2000,0
602552,3001505,2025-05-10,push,cashback,1500,0
602553,3001506,2025-01-29,email,cashback,3900,1
602554,3001507,2025-02-25,email,descuento,1900,0
602555,3001508,2025-08-11,push,generico,3000,0
602556,3001510,2025-02-03,push,descuento,700,0
602557,3001510,2025-08-16,push,descuento,1700,0
602558,3001511,2026-01-26,push,descuento,1900,0
602559,3001512,2025-08-21,push,upgrade_credito,700,0
602560,3001512,2025-03-22,push,cashback,500,0
602561,3001513,2025-09-03,push,generico,1200,0
602562,3001513,2025-04-04,email,cashback,2700,0
602563,3001513,2025-10-31,sms,generico,1500,1
602564,3001513,2025-04-10,push,upgrade_credito,2700,0
602565,3001514,2025-04-08,email,cashback,2800,0
602566,3001514,2025-08-08,email,descuento,3500,0
602567,3001515,2025-08-27,email,descuento,1100,0
602568,3001515,2025-11-22,push,upgrade_credito,3700,0
602569,3001516,2025-07-23,push,cashback,2600,1
602570,3001516,2025-04-02,push,cashback,3000,0
602571,3001516,2026-02-25,email,cashback,3700,1
602572,3001518,2025-01-09,sms,cashback,3700,0
602573,3001518,2025-01-19,sms,cashback,1900,0
602574,3001519,2025-08-01,push,upgrade_credito,1900,0
602575,3001519,2025-03-25,push,descuento,2400,0
602576,3001520,2025-11-11,email,generico,2700,0
602577,3001521,2025-07-17,push,descuento,3000,0
602578,3001521,2025-09-15,push,generico,3000,0
602579,3001521,2026-02-24,sms,upgrade_credito,2900,0
602580,3001522,2025-07-13,push,generico,1800,0
602581,3001522,2026-01-05,email,cashback,3900,0
602582,3001523,2025-02-27,push,descuento,3600,0
602583,3001523,2026-01-09,sms,upgrade_credito,3700,0
602584,3001523,2025-06-12,push,generico,3700,0
602585,3001524,2026-01-06,push,cashback,2700,0
602586,3001524,2026-01-31,sms,upgrade_credito,3700,0
602587,3001525,2026-01-01,email,cashback,2300,0
602588,3001526,2025-06-11,push,generico,1000,0
602589,3001527,2026-01-04,push,generico,3500,0
602590,3001527,2025-07-07,push,generico,800,0
602591,3001528,2025-10-21,sms,generico,700,1
602592,3001529,2025-09-13,email,upgrade_credito,3000,0
602593,3001529,2025-07-27,push,generico,1000,0
602594,3001529,2025-10-29,push,upgrade_credito,600,1
602595,3001529,2025-12-22,push,cashback,3400,0
602596,3001530,2025-04-04,sms,descuento,3600,0
602597,3001530,2025-06-07,sms,generico,2100,0
602598,3001530,2025-03-25,push,generico,2100,0
602599,3001530,2025-08-25,push,descuento,3500,0
602600,3001531,2025-07-28,email,generico,700,0
602601,3001532,2026-03-05,sms,generico,3700,0
602602,3001532,2026-02-24,email,generico,800,0
602603,3001532,2025-12-11,email,descuento,1300,0
602604,3001533,2025-02-17,email,cashback,2500,1
602605,3001533,2025-06-05,push,generico,1900,0
602606,3001533,2025-12-12,push,cashback,3900,0
602607,3001534,2025-02-05,push,generico,4000,0
602608,3001534,2026-01-21,email,generico,2200,1
602609,3001534,2025-11-09,email,generico,3300,1
602610,3001534,2025-07-03,push,cashback,3800,1
602611,3001536,2025-08-25,push,upgrade_credito,3500,0
602612,3001536,2025-06-14,email,cashback,2400,0
602613,3001537,2025-11-14,push,cashback,1500,1
602614,3001538,2025-05-15,email,descuento,1800,0
602615,3001538,2025-11-01,push,upgrade_credito,1600,0
602616,3001539,2025-07-09,sms,descuento,1800,0
602617,3001539,2025-09-04,email,cashback,1200,0
602618,3001539,2025-12-03,push,upgrade_credito,2800,0
602619,3001540,2025-11-17,email,cashback,2400,1
602620,3001540,2025-07-21,push,descuento,600,1
602621,3001540,2026-02-23,sms,generico,1200,0
602622,3001542,2025-12-12,email,descuento,600,0
602623,3001543,2025-10-23,sms,cashback,1100,0
602624,3001543,2025-05-12,email,descuento,2600,0
602625,3001544,2025-10-22,push,cashback,3700,0
602626,3001544,2026-02-19,push,generico,3500,0
602627,3001545,2025-04-07,push,descuento,3900,0
602628,3001546,2025-12-04,push,generico,1100,0
602629,3001547,2025-08-22,push,generico,2500,0
602630,3001547,2025-07-28,email,generico,3400,0
602631,3001547,2025-01-31,push,generico,900,0
602632,3001547,2025-01-13,sms,descuento,2300,0
602633,3001549,2025-12-24,sms,descuento,2800,0
602634,3001549,2026-01-15,email,upgrade_credito,1600,0
