credito_id,cliente_id,fecha_solicitud,monto_aprobado,plazo_meses,tasa,score_buro,destino,default_90d,dias_mora,monto_recuperado
901481,3002956,2025-10-16,4121000,6,0.0336,634,educacion,0,0,0
901482,3002958,2025-09-28,6396000,24,0.0489,594,negocio,0,0,0
901483,3002958,2025-10-11,1648000,6,0.0431,542,negocio,0,0,0
901484,3002963,2025-04-22,4504000,18,0.0425,555,salud,0,0,0
901485,3002963,2025-02-23,5015000,6,0.0396,552,educacion,0,0,0
901486,3002964,2025-02-01,5110000,18,0.0422,636,consumo,0,0,0
901487,3002970,2025-03-03,1871000,24,0.0545,445,consumo,1,134,487000
901488,3002970,2025-09-19,463000,18,0.0534,422,consumo,0,0,0
901489,3002971,2026-01-10,2532000,6,0.0381,493,educacion,0,0,0
901490,3002978,2025-12-08,7878000,12,0.0457,562,educacion,0,0,0
901491,3002981,2025-06-17,872000,6,0.0406,452,consumo,0,0,0
901492,3002982,2025-03-25,2753000,12,0.0425,493,negocio,0,0,0
901493,3002984,2025-05-26,2926000,18,0.0485,559,consumo,0,0,0
901494,3002985,2025-11-30,4523000,18,0.0539,501,negocio,0,0,0
901495,3002985,2025-08-18,1301000,6,0.0445,526,otros,0,0,0
901496,3002991,2026-02-17,911000,6,0.0434,405,consumo,0,0,0
901497,3002997,2025-07-18,6374000,18,0.0475,611,otros,0,0,0
901498,3002999,2025-12-09,14637000,6,0.0346,582,negocio,0,0,0
901499,3002999,2026-02-05,16945000,36,0.0487,614,negocio,0,0,0
901500,3003001,2025-08-21,1998000,6,0.0418,483,consumo,0,0,0
901501,3003001,2025-03-29,2147000,6,0.0435,485,negocio,0,0,0
901502,3003001,2025-07-11,571000,18,0.0493,462,educacion,0,0,0
901503,3003005,2025-08-14,9199000,36,0.0512,611,negocio,0,0,0
901504,3003006,2025-12-23,3800000,18,0.0478,540,negocio,0,0,0
901505,3003006,2026-02-22,1230000,3,0.0344,545,consumo,0,0,0
901506,3003008,2025-05-31,2063000,12,0.0461,637,consumo,0,0,0
901507,3003009,2025-04-14,1870000,36,0.055,588,consumo,0,0,0
901508,3003009,2025-03-03,825000,6,0.038,530,salud,0,0,0
901509,3003010,2025-06-19,182000,6,0.045,399,negocio,1,159,90000
901510,3003011,2025-07-28,4557000,18,0.0439,587,negocio,0,0,0
901511,3003011,2025-10-24,8213000,18,0.0455,587,consumo,0,0,0
901512,3003011,2025-03-21,9190000,24,0.0515,616,educacion,0,0,0
901513,3003013,2025-07-05,5713000,12,0.0467,585,consumo,0,0,0
901514,3003016,2025-10-30,1895000,18,0.0475,508,consumo,0,0,0
901515,3003019,2026-02-22,7200000,12,0.0399,655,salud,0,0,0
901516,3003028,2025-01-13,7549000,24,0.0408,706,educacion,0,0,0
901517,3003028,2025-10-25,7918000,18,0.0484,533,otros,0,0,0
901518,3003033,2026-02-25,7307000,24,0.055,621,consumo,0,0,0
901519,3003033,2026-02-27,11870000,12,0.0429,601,negocio,0,0,0
901520,3003034,2025-10-24,1866000,24,0.0484,588,educacion,0,0,0
901521,3003035,2025-04-18,5888000,6,0.0393,561,otros,0,0,0
901522,3003037,2026-02-16,3688000,12,0.0449,617,educacion,0,0,0
901523,3003037,2025-06-24,8089000,3,0.0305,632,salud,0,0,0
901524,3003038,2025-01-15,3671000,3,0.0339,532,negocio,0,0,0
901525,3003038,2026-01-01,5317000,6,0.0405,525,negocio,0,0,0
901526,3003039,2025-02-16,7016000,18,0.0504,629,salud,0,0,0
901527,3003040,2025-08-10,3937000,24,0.0463,463,consumo,1,155,1128000
901528,3003040,2025-01-01,718000,24,0.0524,493,consumo,0,0,0
901529,3003042,2025-12-31,5309000,18,0.0469,595,educacion,0,0,0
901530,3003042,2025-12-27,4318000,18,0.0512,508,negocio,0,0,0
901531,3003043,2025-07-27,4190000,12,0.0439,563,consumo,0,0,0
901532,3003044,2025-02-22,4638000,6,0.0375,627,otros,0,0,0
901533,3003044,2025-08-23,7128000,24,0.055,507,consumo,1,144,2650000
901534,3003045,2026-01-21,3936000,6,0.0354,683,consumo,0,0,0
901535,3003046,2025-11-08,2433000,6,0.0387,622,consumo,0,0,0
901536,3003051,2025-10-16,199000,6,0.0428,420,salud,0,0,0
901537,3003054,2025-05-24,8793000,3,0.0415,578,educacion,0,0,0
901538,3003054,2025-08-18,9117000,6,0.0334,623,consumo,0,0,0
901539,3003055,2026-01-10,3341000,24,0.055,489,consumo,0,0,0
901540,3003055,2025-09-08,10803000,12,0.0377,676,salud,0,0,0
901541,3003057,2025-10-17,713000,12,0.0432,529,consumo,0,0,0
901542,3003058,2025-04-12,1278000,18,0.0416,586,consumo,1,148,555000
901543,3003068,2025-09-27,1409000,12,0.0417,592,otros,0,0,0
901544,3003069,2026-01-23,2858000,6,0.0314,591,consumo,0,0,0
901545,3003069,2026-02-01,1866000,18,0.0398,569,consumo,0,0,0
901546,3003071,2025-06-28,899000,12,0.0461,429,negocio,0,0,0
901547,3003071,2025-06-05,1463000,3,0.0398,481,salud,0,0,0
901548,3003072,2025-12-04,11276000,24,0.0431,565,otros,0,0,0
901549,3003072,2025-04-18,7656000,12,0.0383,539,consumo,0,0,0
901550,3003075,2025-06-14,5964000,24,0.0413,546,educacion,1,147,2785000
901551,3003076,2025-05-23,1414000,3,0.0434,425,negocio,1,133,902000
901552,3003077,2025-09-29,1622000,12,0.0503,474,negocio,0,0,0
901553,3003078,2026-02-21,4545000,12,0.0417,536,negocio,0,0,0
901554,3003083,2025-09-04,267000,24,0.055,419,negocio,0,0,0
901555,3003083,2025-09-25,957000,24,0.0544,411,negocio,0,0,0
901556,3003086,2025-06-24,2593000,36,0.0529,578,consumo,0,0,0
901557,3003086,2026-02-02,8906000,12,0.0449,562,consumo,0,0,0
901558,3003086,2025-04-05,4549000,6,0.034,648,consumo,0,0,0
901559,3003087,2026-02-26,8367000,36,0.055,646,negocio,0,0,0
901560,3003093,2026-02-24,4002000,12,0.0386,604,consumo,0,0,0
901561,3003093,2026-02-20,7369000,18,0.0399,597,negocio,0,0,0
901562,3003098,2025-11-25,7899000,6,0.0338,575,educacion,0,0,0
901563,3003098,2026-01-01,1703000,24,0.0468,664,negocio,0,0,0
901564,3003106,2025-03-07,2295000,18,0.0511,529,salud,0,0,0
901565,3003108,2025-10-22,2789000,6,0.0387,550,consumo,0,0,0
901566,3003108,2026-02-26,2973000,36,0.055,472,consumo,1,164,860000
901567,3003111,2025-09-27,1723000,24,0.0506,523,consumo,0,0,0
901568,3003112,2025-02-08,3039000,3,0.0297,478,educacion,0,0,0
901569,3003113,2026-02-20,1490000,24,0.0487,536,educacion,0,0,0
901570,3003113,2026-01-05,1307000,12,0.0454,526,negocio,0,0,0
901571,3003130,2025-02-24,1301000,36,0.055,484,salud,0,0,0
901572,3003132,2026-01-29,3256000,6,0.0344,525,consumo,0,0,0
901573,3003133,2025-06-28,1120000,3,0.0372,589,consumo,0,0,0
901574,3003133,2025-12-11,682000,6,0.035,569,salud,0,0,0
901575,3003136,2025-09-15,1567000,6,0.0313,617,consumo,0,0,0
901576,3003140,2026-02-06,3199000,36,0.055,404,consumo,0,0,0
901577,3003140,2026-02-26,2079000,6,0.046,500,consumo,1,158,974000
901578,3003142,2025-12-20,254000,24,0.0501,503,consumo,0,0,0
901579,3003142,2025-04-27,377000,3,0.0368,497,negocio,0,0,0
901580,3003144,2025-07-29,2887000,6,0.0319,620,consumo,0,0,0
901581,3003147,2025-10-04,4944000,18,0.0539,632,consumo,0,0,0
901582,3003150,2026-01-01,5885000,6,0.0364,574,consumo,0,0,0
901583,3003153,2025-07-25,1294000,6,0.0518,432,consumo,0,0,0
901584,3003153,2026-02-08,2285000,12,0.0411,525,negocio,0,0,0
901585,3003157,2025-09-14,7440000,24,0.0511,578,otros,0,0,0
901586,3003157,2025-12-03,8391000,6,0.0327,556,educacion,0,0,0
901587,3003158,2025-12-08,1135000,18,0.051,457,consumo,0,0,0
901588,3003160,2025-09-29,4294000,18,0.0497,570,consumo,0,0,0
901589,3003160,2026-01-16,5028000,12,0.0415,579,salud,0,0,0
901590,3003160,2025-04-21,4040000,6,0.029,637,consumo,0,0,0
901591,3003161,2025-10-07,1607000,18,0.0522,461,educacion,0,0,0
901592,3003165,2026-01-31,6403000,12,0.0437,454,salud,0,0,0
901593,3003168,2026-02-18,6979000,6,0.0346,632,otros,0,0,0
901594,3003168,2025-11-18,8814000,18,0.0436,637,salud,0,0,0
901595,3003172,2025-10-30,11737000,18,0.0495,538,educacion,0,0,0
901596,3003173,2025-07-19,2147000,18,0.0465,570,negocio,0,0,0
901597,3003173,2025-08-18,4350000,6,0.0379,522,consumo,1,140,1718000
901598,3003176,2025-01-03,4276000,6,0.0274,591,educacion,0,0,0
901599,3003177,2025-05-17,14608000,6,0.0343,610,negocio,0,0,0
901600,3003177,2025-03-19,14444000,18,0.0462,655,salud,0,0,0
901601,3003179,2025-06-26,4879000,12,0.043,591,consumo,0,0,0
901602,3003181,2025-04-23,5391000,3,0.0422,526,consumo,0,0,0
901603,3003182,2026-01-18,4483000,6,0.0347,635,consumo,0,0,0
901604,3003183,2025-01-24,650000,6,0.0401,484,negocio,1,147,285000
901605,3003186,2026-01-04,3333000,24,0.0488,584,consumo,0,0,0
901606,3003188,2025-12-26,1271000,3,0.0402,498,negocio,0,0,0
901607,3003188,2025-06-08,2711000,24,0.055,564,consumo,1,142,1274000
901608,3003191,2025-09-08,4553000,6,0.0387,584,salud,1,154,1003000
901609,3003191,2025-07-07,4333000,18,0.0378,644,consumo,0,0,0
901610,3003194,2025-07-23,2609000,12,0.0408,578,consumo,0,0,0
901611,3003194,2025-05-11,6943000,12,0.0356,616,negocio,0,0,0
901612,3003202,2025-10-18,2484000,12,0.0366,575,consumo,0,0,0
901613,3003202,2025-06-21,2664000,18,0.0439,566,consumo,0,0,0
901614,3003203,2025-03-19,2253000,18,0.0448,461,educacion,0,0,0
901615,3003206,2025-03-03,4314000,6,0.0406,610,consumo,0,0,0
901616,3003206,2025-02-09,4006000,6,0.0342,597,consumo,0,0,0
901617,3003209,2025-09-30,2475000,12,0.04,610,negocio,0,0,0
901618,3003212,2025-04-05,3948000,6,0.037,550,otros,0,0,0
901619,3003215,2025-12-02,1591000,12,0.0396,555,educacion,0,0,0
901620,3003215,2025-10-08,3583000,36,0.055,498,negocio,0,0,0
901621,3003216,2026-01-13,6480000,24,0.0464,576,educacion,0,0,0
901622,3003218,2025-11-09,4744000,3,0.0457,594,consumo,0,0,0
901623,3003223,2025-12-13,2737000,6,0.0442,404,educacion,0,0,0
901624,3003225,2025-11-19,8689000,18,0.044,578,educacion,0,0,0
901625,3003225,2025-12-24,4343000,6,0.0363,613,consumo,0,0,0
901626,3003228,2025-11-29,1710000,12,0.0473,497,consumo,0,0,0
901627,3003228,2025-08-03,599000,6,0.0404,508,otros,0,0,0
901628,3003231,2025-12-30,2093000,18,0.0416,572,educacion,0,0,0
901629,3003236,2025-08-14,3971000,24,0.0518,599,consumo,0,0,0
901630,3003238,2025-02-05,10548000,12,0.0406,613,salud,0,0,0
901631,3003239,2025-01-30,4499000,18,0.0409,589,negocio,1,150,955000
901632,3003240,2026-02-13,953000,18,0.0393,528,salud,0,0,0
901633,3003241,2026-02-02,2853000,24,0.0476,538,otros,0,0,0
901634,3003243,2025-11-12,4659000,3,0.0336,503,consumo,0,0,0
901635,3003253,2026-02-02,14540000,36,0.0481,664,negocio,0,0,0
901636,3003254,2025-06-10,2439000,24,0.0468,628,consumo,0,0,0
901637,3003255,2026-01-01,4442000,18,0.036,623,consumo,0,0,0
901638,3003257,2025-07-24,6421000,12,0.0421,572,educacion,0,0,0
901639,3003262,2025-08-29,4748000,3,0.0395,543,negocio,0,0,0
901640,3003265,2026-01-08,1875000,6,0.0347,560,educacion,0,0,0
901641,3003271,2025-08-29,2209000,18,0.0514,487,salud,0,0,0
901642,3003271,2025-05-29,4749000,6,0.0334,550,negocio,0,0,0
901643,3003271,2025-05-24,952000,24,0.0493,644,otros,0,0,0
901644,3003277,2026-02-23,2031000,6,0.0377,604,educacion,0,0,0
901645,3003279,2025-04-28,18940000,18,0.0408,642,salud,0,0,0
901646,3003279,2025-12-03,16222000,24,0.0405,668,salud,0,0,0
901647,3003282,2025-05-16,5972000,12,0.0433,591,negocio,0,0,0
901648,3003293,2025-04-04,3432000,24,0.0473,595,consumo,0,0,0
901649,3003297,2025-10-27,1674000,6,0.0405,500,consumo,1,151,761000
901650,3003297,2026-01-21,1117000,12,0.0499,502,consumo,0,0,0
901651,3003301,2025-04-20,509000,18,0.0472,506,negocio,0,0,0
901652,3003304,2025-05-21,2122000,18,0.0472,477,negocio,0,0,0
901653,3003308,2025-09-19,1186000,12,0.0405,596,otros,0,0,0
901654,3003308,2025-06-07,1823000,6,0.036,487,consumo,0,0,0
901655,3003308,2025-01-10,421000,6,0.034,598,otros,0,0,0
901656,3003310,2026-02-01,4562000,3,0.031,567,otros,1,156,2324000
901657,3003311,2026-02-20,285000,12,0.0508,404,educacion,0,0,0
901658,3003318,2026-02-16,2495000,3,0.0348,543,educacion,0,0,0
901659,3003318,2025-12-02,2676000,3,0.0417,548,negocio,0,0,0
901660,3003319,2025-01-16,2934000,12,0.043,599,consumo,0,0,0
901661,3003322,2025-01-30,4031000,36,0.055,491,negocio,1,137,1850000
901662,3003329,2026-01-13,4715000,24,0.04,580,consumo,1,154,1822000
901663,3003329,2025-12-28,7120000,6,0.032,653,salud,0,0,0
901664,3003330,2025-10-23,2423000,12,0.0412,528,consumo,0,0,0
901665,3003334,2026-02-27,8886000,6,0.0304,691,consumo,0,0,0
901666,3003334,2025-03-09,3275000,6,0.0398,659,negocio,0,0,0
901667,3003335,2025-11-05,3229000,6,0.034,583,negocio,0,0,0
901668,3003335,2025-05-08,3063000,18,0.0475,607,educacion,0,0,0
901669,3003335,2026-01-19,5212000,12,0.0414,551,salud,0,0,0
901670,3003338,2025-04-05,4094000,18,0.0508,571,educacion,0,0,0
901671,3003341,2025-07-16,704000,12,0.0544,433,educacion,0,0,0
901672,3003342,2025-12-17,4e+06,12,0.0424,541,consumo,0,0,0
901673,3003342,2025-12-04,4173000,6,0.0411,539,salud,1,166,2145000
901674,3003343,2025-03-31,6381000,6,0.0337,718,educacion,0,0,0
901675,3003343,2025-04-24,8860000,24,0.0415,650,consumo,0,0,0
901676,3003344,2025-04-11,2095000,24,0.0517,537,consumo,0,0,0
901677,3003344,2025-09-13,2053000,18,0.05,483,consumo,0,0,0
901678,3003345,2026-02-08,1120000,6,0.04,542,consumo,0,0,0
901679,3003351,2025-06-10,4829000,12,0.0393,569,negocio,1,143,1995000
901680,3003351,2025-02-11,4059000,18,0.0418,560,otros,0,0,0
901681,3003352,2026-01-29,6964000,12,0.0509,404,negocio,1,149,4332000
901682,3003353,2025-06-13,6554000,6,0.0309,577,consumo,0,0,0
901683,3003353,2026-02-12,5448000,6,0.0358,527,salud,0,0,0
901684,3003358,2025-08-31,1852000,24,0.0542,435,otros,0,0,0
901685,3003358,2025-12-16,2547000,24,0.0468,525,otros,0,0,0
901686,3003369,2025-04-29,7790000,18,0.0485,514,consumo,0,0,0
901687,3003370,2025-10-25,3110000,18,0.0472,487,consumo,0,0,0
901688,3003374,2026-02-08,4237000,12,0.0407,611,negocio,0,0,0
901689,3003374,2026-02-06,4423000,6,0.0439,526,otros,0,0,0
901690,3003379,2025-09-20,5436000,3,0.0368,520,consumo,1,148,2598000
901691,3003381,2025-08-18,1631000,6,0.0359,589,consumo,0,0,0
901692,3003381,2026-01-08,866000,12,0.045,514,negocio,0,0,0
901693,3003381,2025-11-22,1984000,12,0.0477,513,salud,1,135,881000
901694,3003387,2025-09-30,6162000,12,0.0426,571,salud,0,0,0
901695,3003387,2025-12-29,4794000,6,0.0372,595,salud,0,0,0
901696,3003389,2025-12-10,10225000,18,0.0357,630,consumo,0,0,0
901697,3003392,2025-07-02,2112000,3,0.0362,656,educacion,0,0,0
901698,3003393,2025-05-09,10740000,18,0.0352,576,consumo,0,0,0
901699,3003393,2025-03-13,3207000,6,0.0346,590,consumo,0,0,0
901700,3003396,2025-10-16,1920000,3,0.0434,455,consumo,0,0,0
901701,3003396,2025-03-06,2353000,12,0.0403,527,negocio,0,0,0
901702,3003399,2025-09-09,11691000,3,0.0369,508,salud,1,151,6054000
901703,3003400,2025-06-14,8246000,3,0.0349,598,consumo,0,0,0
901704,3003403,2025-11-21,1684000,6,0.0421,418,negocio,1,157,387000
901705,3003405,2025-03-09,4442000,12,0.0474,590,consumo,0,0,0
901706,3003405,2026-02-01,1507000,12,0.0393,560,negocio,0,0,0
901707,3003411,2025-12-05,11256000,12,0.0441,603,educacion,0,0,0
901708,3003411,2025-06-01,10673000,36,0.0499,652,consumo,1,156,5431000
901709,3003412,2025-04-04,13224000,18,0.0448,615,educacion,0,0,0
901710,3003413,2025-09-17,8724000,6,0.0336,586,consumo,1,144,4739000
901711,3003413,2025-08-17,1285000,12,0.0323,689,otros,0,0,0
901712,3003413,2026-01-12,3439000,12,0.0399,552,negocio,0,0,0
901713,3003417,2026-02-05,2452000,36,0.055,389,consumo,1,146,1115000
901714,3003418,2025-05-27,1134000,12,0.0398,553,consumo,0,0,0
901715,3003421,2025-05-05,909000,12,0.0404,561,salud,0,0,0
901716,3003422,2025-08-16,6675000,12,0.0476,580,consumo,0,0,0
901717,3003422,2025-07-03,1139000,6,0.0375,558,otros,0,0,0
901718,3003422,2026-01-10,1567000,6,0.0356,573,consumo,0,0,0
901719,3003425,2025-08-19,13952000,12,0.0362,640,salud,0,0,0
901720,3003426,2025-09-03,5448000,6,0.0464,571,otros,0,0,0
901721,3003428,2025-04-26,1851000,6,0.0383,437,educacion,0,0,0
901722,3003428,2025-07-30,1789000,6,0.043,514,consumo,0,0,0
901723,3003431,2025-05-10,6908000,3,0.0316,610,negocio,0,0,0
901724,3003432,2025-09-12,7064000,18,0.0395,649,consumo,0,0,0
901725,3003432,2025-09-28,2992000,18,0.0432,556,negocio,0,0,0
901726,3003433,2026-02-26,6065000,12,0.0446,572,salud,0,0,0
901727,3003435,2025-10-06,3963000,24,0.055,483,otros,0,0,0
901728,3003441,2025-07-25,1098000,12,0.038,567,consumo,0,0,0
901729,3003441,2026-02-06,1340000,24,0.0532,544,consumo,0,0,0
901730,3003442,2025-08-17,3702000,18,0.0432,523,negocio,0,0,0
901731,3003442,2025-10-11,1105000,18,0.0443,522,consumo,1,157,610000
901732,3003444,2026-01-19,6596000,12,0.0422,510,salud,0,0,0
901733,3003445,2025-02-15,1408000,3,0.0427,575,otros,0,0,0
901734,3003446,2026-02-09,4284000,6,0.039,617,negocio,0,0,0
901735,3003450,2025-08-07,1552000,3,0.043,396,consumo,1,151,543000
901736,3003450,2025-08-13,820000,12,0.0512,387,salud,0,0,0
901737,3003460,2026-01-30,4332000,18,0.0471,585,consumo,0,0,0
901738,3003465,2025-09-23,2556000,18,0.0474,486,consumo,0,0,0
901739,3003466,2025-08-23,4196000,3,0.0404,557,consumo,0,0,0
901740,3003470,2025-03-07,3794000,12,0.0403,586,otros,0,0,0
901741,3003470,2025-04-16,1011000,18,0.0488,579,consumo,0,0,0
901742,3003477,2026-01-23,6032000,6,0.0294,633,negocio,0,0,0
901743,3003477,2025-11-13,8703000,6,0.0358,661,salud,0,0,0
901744,3003479,2025-01-26,1232000,12,0.0391,537,consumo,0,0,0
901745,3003479,2025-06-22,1020000,36,0.0464,531,otros,0,0,0
901746,3003480,2026-01-28,1511000,3,0.03,572,consumo,0,0,0
901747,3003482,2025-11-18,6322000,3,0.0313,650,consumo,0,0,0
901748,3003482,2026-01-30,2263000,12,0.0492,619,negocio,0,0,0
901749,3003483,2025-11-13,12072000,18,0.0433,560,negocio,0,0,0
901750,3003486,2025-09-26,2756000,24,0.0545,575,educacion,0,0,0
901751,3003493,2025-06-22,31696000,36,0.0466,745,negocio,0,0,0
901752,3003496,2025-02-19,579000,18,0.0475,529,educacion,0,0,0
901753,3003497,2025-05-18,6577000,36,0.055,608,otros,0,0,0
901754,3003501,2025-12-17,949000,12,0.0379,511,negocio,0,0,0
901755,3003504,2025-11-04,4386000,6,0.036,586,consumo,0,0,0
901756,3003504,2025-09-08,2407000,12,0.0428,577,consumo,0,0,0
901757,3003507,2025-04-28,3698000,24,0.0501,526,educacion,0,0,0
901758,3003507,2025-02-10,2650000,12,0.0432,512,consumo,1,150,615000
901759,3003510,2025-07-09,5500000,18,0.0511,510,consumo,1,171,1821000
901760,3003519,2026-02-10,26948000,18,0.0374,679,negocio,1,158,14701000
901761,3003522,2025-08-31,2639000,3,0.0432,579,salud,0,0,0
901762,3003523,2026-02-05,2074000,24,0.0454,632,negocio,0,0,0
901763,3003525,2025-11-09,6678000,12,0.0351,614,consumo,1,158,3397000
901764,3003529,2025-03-10,7409000,6,0.0308,672,consumo,0,0,0
901765,3003533,2025-01-29,2629000,12,0.0517,526,educacion,0,0,0
901766,3003533,2025-11-18,2694000,18,0.0501,562,consumo,0,0,0
901767,3003533,2025-06-13,3138000,12,0.0473,500,otros,0,0,0
901768,3003535,2025-02-27,730000,12,0.0529,364,salud,1,152,242000
901769,3003535,2025-05-11,1670000,24,0.054,492,otros,0,0,0
901770,3003535,2025-08-15,717000,6,0.0415,473,consumo,0,0,0
901771,3003536,2025-01-18,9347000,12,0.0363,597,consumo,0,0,0
901772,3003539,2025-06-05,4999000,6,0.0393,494,otros,0,0,0
901773,3003539,2025-06-07,2649000,24,0.0537,591,negocio,0,0,0
901774,3003540,2025-08-23,2712000,12,0.0377,548,consumo,0,0,0
901775,3003542,2025-03-31,5920000,12,0.0449,453,negocio,1,152,2445000
901776,3003545,2026-02-02,8047000,12,0.0403,604,negocio,0,0,0
901777,3003545,2026-02-22,6708000,12,0.0382,660,educacion,0,0,0
901778,3003547,2025-01-29,4124000,12,0.0424,612,salud,0,0,0
901779,3003549,2026-01-13,3995000,12,0.0444,492,consumo,0,0,0
901780,3003549,2025-03-28,3535000,3,0.0371,555,negocio,0,0,0
901781,3003551,2026-01-03,6037000,6,0.037,616,negocio,0,0,0
901782,3003551,2026-02-23,1824000,24,0.0459,567,consumo,0,0,0
901783,3003552,2025-08-19,2487000,12,0.0315,583,consumo,0,0,0
901784,3003555,2025-11-19,5494000,18,0.0407,725,consumo,0,0,0
901785,3003557,2025-10-03,2355000,36,0.055,458,consumo,0,0,0
901786,3003558,2025-10-04,2076000,3,0.0469,438,consumo,0,0,0
901787,3003558,2025-07-08,1564000,12,0.0473,531,educacion,0,0,0
901788,3003563,2025-05-14,7268000,6,0.0401,557,negocio,0,0,0
901789,3003581,2026-02-15,412000,18,0.0495,365,negocio,1,165,159000
901790,3003582,2025-04-09,10613000,6,0.0359,628,consumo,0,0,0
901791,3003582,2025-03-13,9225000,18,0.0451,506,salud,0,0,0
901792,3003585,2026-02-28,6737000,6,0.0455,603,educacion,0,0,0
901793,3003585,2026-02-28,6700000,12,0.0329,628,salud,0,0,0
901794,3003586,2025-11-04,3567000,6,0.0323,597,consumo,0,0,0
901795,3003589,2026-01-07,9644000,3,0.0315,554,salud,0,0,0
901796,3003591,2025-05-15,2275000,24,0.0549,521,consumo,1,154,1285000
901797,3003593,2025-10-17,17276000,6,0.0394,629,educacion,0,0,0
901798,3003593,2025-06-07,15494000,12,0.038,546,negocio,1,152,7225000
901799,3003597,2025-08-26,2040000,3,0.0344,602,negocio,0,0,0
901800,3003602,2026-02-24,6697000,6,0.0341,534,otros,0,0,0
901801,3003605,2025-03-21,11762000,6,0.0376,640,consumo,0,0,0
901802,3003605,2025-03-07,7674000,12,0.0402,566,negocio,0,0,0
901803,3003606,2025-05-07,13390000,24,0.0533,512,consumo,1,160,7521000
901804,3003606,2025-05-03,10557000,24,0.0453,611,consumo,0,0,0
901805,3003607,2026-02-18,1802000,12,0.0446,386,otros,1,156,501000
901806,3003608,2025-07-03,3323000,18,0.0489,531,consumo,0,0,0
901807,3003608,2025-02-06,4959000,12,0.0475,495,salud,0,0,0
901808,3003610,2025-12-06,687000,24,0.0487,560,educacion,0,0,0
901809,3003610,2026-01-06,3248000,12,0.049,505,consumo,0,0,0
901810,3003610,2025-12-23,3553000,24,0.0473,461,consumo,1,140,1854000
901811,3003611,2025-01-21,3315000,24,0.0503,572,consumo,1,156,1662000
901812,3003611,2025-02-01,1247000,6,0.0444,502,educacion,0,0,0
901813,3003612,2025-05-14,1510000,24,0.0517,492,consumo,0,0,0
901814,3003614,2025-04-16,2830000,24,0.0521,585,salud,0,0,0
901815,3003622,2025-11-01,2493000,6,0.0353,525,negocio,0,0,0
901816,3003623,2026-02-15,3791000,12,0.0449,525,consumo,0,0,0
901817,3003624,2025-08-10,10575000,12,0.044,564,negocio,0,0,0
901818,3003624,2026-01-18,11551000,18,0.0397,632,negocio,0,0,0
901819,3003629,2026-01-20,3109000,3,0.0341,619,consumo,0,0,0
901820,3003630,2025-07-13,4366000,6,0.0372,508,educacion,0,0,0
901821,3003630,2025-08-26,3650000,18,0.0461,528,consumo,0,0,0
901822,3003632,2026-02-17,1478000,3,0.023,660,consumo,0,0,0
901823,3003634,2026-01-04,3210000,18,0.0447,469,consumo,0,0,0
901824,3003638,2025-02-06,7128000,6,0.0286,604,negocio,0,0,0
