track_id,track_name,artist,album,genre,release_year,duration_ms,explicit,key,mode,danceability,energy,valence,acousticness,instrumentalness,liveness,speechiness,tempo,popularity,streams
I4Hm1Puu8o,Track_08,Karol G,Karol_G_01,reggaeton-pop,2015,226169,0,3,1,0.769322084366691,0.728610538332197,0.390509388836084,0.0531014378657364,0.000122547406357209,0.202741070569077,0.149404000201613,126.098086411314,70,98295
8nNHH3o1XN,Track_09,Karol G,Karol_G_01,reggaeton-pop,2015,207829,0,0,0,0.842045865316935,0.751616423118372,0.632748668051087,0.0521966705254551,0.010709066368165,0.358202107273046,0.0644367432055679,95.9164896591725,20,54258
jcG93npzBf,Track_10,Karol G,Karol_G_01,reggaeton-pop,2015,200429,0,2,1,0.828046649105557,0.545524677309356,0.927243316648596,0.0409953103384778,0.00921342169756741,0.0809788382261887,0.186879723177057,102.279797010562,97,859030
NasnTdBv3V,Track_01,Karol G,Karol_G_02,reggaeton,2023,201801,1,10,1,0.889309137061309,0.857821953136851,0.594084166009066,0.0706534517760325,0.0180255748577379,0.112556252494343,0.143589268044714,109.538022029887,43,73639
UOCZWA7f1w,Track_02,Karol G,Karol_G_02,reggaeton,2023,212123,0,8,1,0.877935691802925,0.668565429078497,0.718178003925594,0.107644500585185,0.0087672735254807,0.261085766775529,0.118502933729095,100.502134354753,83,502715
zwn8rCRMeY,Track_03,Karol G,Karol_G_02,reggaeton,2023,180817,0,8,1,0.866650913265548,0.785576915983848,0.593122180406525,0.0687245883881726,0.00990932249464987,0,0.0325831803554787,132.093637757174,79,345835
bcP2sNvmYq,Track_04,Karol G,Karol_G_02,reggaeton,2023,227447,0,10,0,0.472942929400411,0.664709629207845,0.579951313082896,0.150245907011363,0,0.255448627581803,0.0950256582367845,156.742763544551,61,42101
Tw8fVDtXha,Track_05,Karol G,Karol_G_02,reggaeton,2023,187499,0,1,1,0.809750225388053,0.732524497867308,0.558317981518584,0,0.00199046560826414,0.0902797057143551,0.0938662847508856,104.576487977104,48,176623
2hLprjb2Zq,Track_06,Karol G,Karol_G_02,reggaeton,2023,203960,1,1,1,0.831560247038145,0.667620811793772,0.536770793201415,0.0954264929870446,0,0.0561966615965421,0.0351497009430114,101.716080589189,49,94236
vtZs08BIZV,Track_07,Karol G,Karol_G_02,reggaeton,2023,209280,1,0,0,0.903244907606176,0.820959717555422,0.309218934844754,0.0777632620974707,0,0.213895214054217,0.0215686868244155,94.7149568614698,54,46987
P7q4lwaGsi,Track_08,Karol G,Karol_G_02,reggaeton,2023,220900,1,5,1,0.761581059241799,0.838622646838488,0.406775919689423,0.116431091291135,0.0246957121545293,0.0937788817269164,0.115135185683616,108.421605976469,66,186425
hkBQ9UW0nc,Track_09,Karol G,Karol_G_02,reggaeton,2023,231038,0,11,0,0.832514701927779,0.817892112018048,0.561576749923073,0.0990832398731937,0.00621871095868666,0.0878347320750085,0.0434913688537486,109.828694620588,98,604995
RtEQJaOA2r,Track_10,Karol G,Karol_G_02,reggaeton,2023,191228,0,8,0,0.884889511003925,0.702086747895891,0.576227109973668,0.0427229558045739,0.000437211921576117,0.116710928407866,0.104151689279966,97.2102200534998,59,50556
IjYBjYxJvr,Track_11,Karol G,Karol_G_02,reggaeton,2023,181550,0,4,1,0.780601289266033,0.897702345900891,0.739656207715024,0.0685012016094933,0.00541526112662811,0.135321683427047,0.0913341267001407,111.05681629756,20,100025
KBSUcj2kbG,Track_12,Karol G,Karol_G_02,reggaeton,2023,243177,0,0,1,0.553624269292976,0.624820460231431,0.399144708904637,0.121085500991764,0.015213900114275,0.00159785747911695,0.0964426840682724,77.0403596857447,54,102586
dwiupx55YP,Track_13,Karol G,Karol_G_02,reggaeton,2023,208553,0,8,1,0.954194444735592,0.760694103980893,0.597374854669338,0.0668313871936386,0.0116696558171892,0,0.0666593237205558,86.5125363407152,80,648033
5MH8O2eOfA,Track_14,Karol G,Karol_G_02,reggaeton,2023,196461,1,8,1,0.83257286520729,0.587105860797761,0.595275207851544,0.134345904482495,0,0.245826602355324,0.0908985931096164,98.9630597622681,22,18302
kGyJy1EJt5,Track_01,Maluma,Maluma_01,reggaeton,2016,204672,0,11,0,0.929345646171528,0.799414506201444,0.478780636846783,0.0904381318810511,0.0206775561408127,0,0.157224671333022,97.3437081011046,60,181484
vqDBbY8k1R,Track_02,Maluma,Maluma_01,reggaeton,2016,208703,0,2,0,0.750496591977408,0.837243173116825,0.540850403391635,0.0641602254659227,0.0291138414075691,0,0.0585830254671178,97.649405663884,42,96684
oF8vyOGML9,Track_03,Maluma,Maluma_01,reggaeton,2016,199280,1,6,0,0.915892161649934,0.745109207468924,0.606591076361102,0.095606773017691,0.0118918767627652,0.105651591109734,0.0905884994963674,103.01232537073,80,198788
sHetqCyUaq,Track_04,Maluma,Maluma_01,reggaeton,2016,223257,0,6,0,0.762655084583476,0.757713686294304,0.862086598450412,0.106865157814035,0.00286046196362268,0.058932271995695,0.120668726004533,112.669029646852,27,30208
ijOXnpT5hc,Track_05,Maluma,Maluma_01,reggaeton,2016,174457,1,10,0,0.850489152876681,0.754990314225465,0.622801068948992,0.131192818762892,0.0151940354581437,0.145561069610437,0.0270291850440524,100.866509933453,61,120230
GAM8Vh2p9e,Track_06,Maluma,Maluma_01,reggaeton,2016,181001,0,8,0,0.870783269362545,0.76837164516639,0.566704053008063,0.0793569516263624,0,0.115482183012822,0.0474964074364074,97.7473872395274,34,39337
eQqtBRAdDj,Track_07,Maluma,Maluma_01,reggaeton,2016,206353,0,11,0,0.771096625850123,0.757115403244761,0.947101357228247,0.190877228701115,0.00643582950786921,0.129631055913952,0.0586444654793911,121.170616524476,20,22982
uIcu4Jvejn,Track_08,Maluma,Maluma_01,reggaeton,2016,225295,0,3,1,0.851918485241541,0.883491734664589,0.470342155002952,0.0446272272321786,0,0.182622042678315,0.0627814128740587,94.3491423200555,98,1589779
xaJ3DnS02U,Track_09,Maluma,Maluma_01,reggaeton,2016,221764,1,2,1,0.825654683208644,0.757535811673055,0.690598046044076,0.0899272149980937,0.0301504265620129,0.213914304279445,0.122913003284574,103.201503507813,51,103696
SaU3MWISUX,Track_10,Maluma,Maluma_01,reggaeton,2016,223899,0,7,0,0.859851218586658,0.854583308679893,0.512482534861326,0.0640237684653331,0.00194933210724927,0.185966131387929,0.180066094734045,98.2651305161579,24,36828
oBj8CDJDrA,Track_11,Maluma,Maluma_01,reggaeton,2016,195282,0,2,1,0.792827050281705,0.776143347161906,0.572788854411656,0.153539816983431,0.00690494043038818,0.165677639878271,0.143355244733324,98.0135726009129,53,221476
3AWB5PmEbU,Track_12,Maluma,Maluma_01,reggaeton,2016,247343,1,8,1,0.481098290059396,0.398274006992876,0.205667406980233,0.280844434264214,0.031374202576823,0.0913783216721792,0.117730983303953,162.660372426702,83,122788
KeH9bfBLkY,Track_01,Maluma,Maluma_02,reggaeton,2017,188093,0,4,1,0.86500860131214,0.724967833700656,0.649810289024952,0.0527544928522783,0.00112432274578874,0.127149791284706,0.162198659958663,130.664260062937,51,114486
Y0Ju2E2HRA,Track_02,Maluma,Maluma_02,reggaeton,2017,189053,0,7,1,0.734507287829868,0.85299952906673,0.856746028788077,0.0887768892154251,0.00951301759145445,0.0504579682484609,0.0785279504561586,95.8321819561794,76,338804
hgOWsCHPnM,Track_03,Maluma,Maluma_02,reggaeton,2017,196276,1,5,0,0.621269591544232,0.543357030075335,0.327858399627455,0.169364892479184,0.00797278195929789,0.104161704600991,0.141982477349597,158.747833142103,67,584282
0qvrtncecL,Track_04,Maluma,Maluma_02,reggaeton,2017,187616,0,9,0,0.816767824170079,0.873490341955915,0.527572040041021,0.111748882769477,0.00780328530140351,0.211466551398277,0.111543746510405,109.743632702511,94,955602
716PFUclON,Track_05,Maluma,Maluma_02,reggaeton,2017,239182,0,1,1,0.745690654292554,0.469289053775979,0.719193958610959,0.149438643303913,0.00378425500737927,0.12090846705944,0.0784645689758583,110.649196751115,63,148456
sAVTEUZPlu,Track_06,Maluma,Maluma_02,reggaeton,2017,248251,1,6,0,0.826353982879703,0.707699444178849,0.610494017333714,0.130017213296165,0,0.157681222799713,0.00308750831452116,107.10019084791,20,74428
G8ECieyZt3,Track_07,Maluma,Maluma_02,reggaeton,2017,172709,1,8,1,0.917726708241277,0.877504290756714,0.48959684521532,0.115414306672027,0,0.224165477910555,0.170319555198852,143.303657799305,61,83050
23pRn0TgJZ,Track_08,Maluma,Maluma_02,reggaeton,2017,195530,0,10,0,0.768764253283833,0.733945852745449,0.598697488894415,0.0977614220569886,0.0164621551949628,0.0497155031103011,0.0382367981563908,97.0212066384735,98,411022
Tmuer9Fbwt,Track_09,Maluma,Maluma_02,reggaeton,2017,216243,1,4,1,0.846765379688161,0.72167933438675,0.621769152010064,0.064048819261026,0.0356728030298268,0.0397521094968859,0.0645190495333825,96.3224402179227,43,49854
18hPN3DVPj,Track_10,Maluma,Maluma_02,reggaeton,2017,215031,0,7,0,0.818084986675537,0.832679483117211,0.621511913027624,0.100368853818664,0.0137371386179474,0.118725343850784,0.119350527437644,101.994243964108,42,91110
27VbYGDE2S,Track_11,Maluma,Maluma_02,reggaeton,2017,194194,0,8,0,0.870148864463697,0.802213373503128,0.825522171417216,0.119926821814539,0.00887333431600914,0.148141188678815,0.0243826564408991,118.157334499982,49,65021
FwsCQiYYvu,Track_12,Maluma,Maluma_02,reggaeton,2017,214043,0,2,0,0.854201694099485,0.790674089229636,0.498979000755265,0.233478940556414,0.0318949357472616,0.0249993628605375,0.0828933960954199,100.097654327831,65,217294
EBgr0UscZd,Track_13,Maluma,Maluma_02,reggaeton,2017,188907,1,0,1,0.727402198697716,0.786575989964107,0.621988433156624,0.0930271026824274,0.00325194534180102,0.0733071026199997,0.0305787479168607,99.8571227307969,57,202042
EYgII7raCZ,Track_01,Maluma,Maluma_03,trap latino,2019,236636,1,8,0,0.365020221318147,0.828433051443757,0.29527000510021,0.201761222790621,0.0286896319919304,0.198061343149273,0.0748340582652385,160.792752766375,59,98460
cwheJsOnzP,Track_02,Maluma,Maluma_03,trap latino,2019,248755,0,5,1,0.645501480926517,0.506245722660424,0.355439889015235,0.0916987038402947,0.018760765874505,0.284325126074937,0.100101858583654,143.534752588275,41,40200
43QQvHvgdQ,Track_03,Maluma,Maluma_03,trap latino,2019,185666,0,3,1,0.407251495276812,0.376398428868499,0,0.131222240978326,0,0,0.129587100004251,151.182898974939,27,23605
Xyz4hjclos,Track_04,Maluma,Maluma_03,trap latino,2019,219067,0,6,1,0.58201973054377,0.450834807292788,0.198926964762705,0.126444034810009,0.0160291899992498,0.198747233675703,0.134144638595064,148.366772814565,37,87564
i5iqfeWaFM,Track_05,Maluma,Maluma_03,trap latino,2019,218455,1,5,0,0.58462680490711,0.600778023573162,0.0501775170525913,0.0840998591175337,0.0300922805449482,0.142791990627299,0.0983313347740787,68.5518603583944,33,98270
v2hAe47ltU,Track_06,Maluma,Maluma_03,trap latino,2019,240556,0,2,0,0.540897626189356,0.586744826381813,0.314766018356233,0.165397781792512,0,0.267516544766566,0.121046674045877,73.0045816981629,50,34027
9cY5SaonI5,Track_07,Maluma,Maluma_03,trap latino,2019,201342,1,8,0,0.899424554512996,0.826666383094004,0.670235909756296,0.0893693215322062,0.0167704194046331,0.147125566318956,0.149262854748568,141.532938742303,57,112774
vQi7pfgjFl,Track_08,Maluma,Maluma_03,trap latino,2019,186036,1,9,1,0.576036223004226,0.387551903870002,0.179194153428255,0.184798407380266,0,0.219845784200784,0.171227747865313,155.713817013038,46,58384
8nKB3nhhIR,Track_09,Maluma,Maluma_03,trap latino,2019,221672,0,5,0,0.73355700626086,0.384260956479598,0.209502205373861,0.120356400908494,0.0327284371387324,0.186652102790617,0.105409836057253,72.4927387446934,53,73988
JHvoseHfh3,Track_10,Maluma,Maluma_03,trap latino,2019,214644,0,10,0,0.563562315244089,0.646576843063605,0.53958943949433,0.117329687919386,0.0362084013170968,0.125825343268196,0.158690401573051,144.572457149971,41,41795
UpMwP8Koq8,Track_11,Maluma,Maluma_03,trap latino,2019,187826,0,4,0,0.943168424729016,0.926674431551412,0.645561608072632,0.0697597312598202,0.000727809396005761,0,0.0838798649048249,135.6769645877,98,800400
tkZJkoOEJv,Track_12,Maluma,Maluma_03,trap latino,2019,229220,0,0,0,0.578843779548958,0.60047774345625,0.402635749106125,0.131318844402019,0.0251847983768208,0.147247805830349,0.237817758906272,82.8026696418067,39,81101
nmmCUk32nK,Track_13,Maluma,Maluma_03,trap latino,2019,198762,1,8,0,0.436934756089928,0.426775566823788,0.469307126941448,0.143642229286243,0.0128053773093414,0.108966913959436,0.116966520730382,81.5887040521605,20,33956
Uuw268k7se,Track_01,Maluma,Maluma_04,reggaeton,2022,221169,0,5,0,0.797715115732654,0.880668785200682,0.744033038213199,0.105536417674313,0.0131996264235415,0.0957850824836248,0.117798554602919,110.252442020983,41,97266
67wgTwgHUz,Track_02,Maluma,Maluma_04,reggaeton,2022,201856,0,0,0,0.719149784509844,0.727047749685294,0.96240851995657,0.0676718832509123,0.00500795310273193,0.181925876783186,0.0652930563162377,103.435556711555,77,268902
kKW7xrzJvn,Track_03,Maluma,Maluma_04,reggaeton,2022,198247,0,4,0,0.818036434351729,0.867161758804293,0.687573946352885,0.0940670283188634,0.037384611427531,0.285710916124135,0.0725004648432881,136.926731883596,95,234318
bXV9FMijEM,Track_04,Maluma,Maluma_04,reggaeton,2022,225121,0,10,0,0.70866321409869,0.634302312518058,0.752140618363945,0.0696066324443802,0.0223495170313609,0.150046458628005,0.0925667849557059,122.63309727171,98,570125
i3f4ACPebp,Track_05,Maluma,Maluma_04,reggaeton,2022,191171,1,10,1,0.695647333873087,0.73592461061168,0.690871217872986,0.157072600104133,0.0137099941834052,0.196672160515212,0.11223938773086,112.209412631296,48,104294
6ddVGu5U3o,Track_06,Maluma,Maluma_04,reggaeton,2022,206514,1,4,0,0.787644851929227,0.843278649713316,1,0.0522997793600464,0.00967163083204351,0.176066155856398,0.0506862275638768,102.144915438371,69,152873
iimMw07xpn,Track_07,Maluma,Maluma_04,reggaeton,2022,214799,0,5,1,0.808899028420955,0.791533254886327,0.571112198806408,0.193505778457646,0,0.0890617835776267,0.078407364910713,118.804214714082,57,136213
JMZFQuJMaR,Track_08,Maluma,Maluma_04,reggaeton,2022,185144,0,11,0,0.786015583946658,0.851825813162023,0.538075957247261,0.0878091512617838,0.0183590408450679,0.110475266902593,0.123691722083843,134.868105191635,42,36360
EA5UdzPqJu,Track_09,Maluma,Maluma_04,reggaeton,2022,168716,0,2,1,0.669024656310478,0.717290320512224,0.39958446723586,0.0777484382555767,0.0166355915678342,0.312494178594365,0.171277076466483,82.2489815102433,70,167462
d9Mo4VwNQh,Track_10,Maluma,Maluma_04,reggaeton,2022,189602,0,3,1,0.875883612432257,0.780717313618988,0.644020396237566,0.0286152925267704,0.00792759115926286,0.2557142960928,0.121975073285603,138.591203115453,53,44786
usxNQ93ndU,Track_11,Maluma,Maluma_04,reggaeton,2022,183659,1,9,0,0.709600717539056,0.704674211843269,0.676675304154382,0.0806452630480945,0.012292569269405,0.0761077300779282,0.136036983149706,86.6876131473267,59,82164
DLmd2AeZgO,Track_12,Maluma,Maluma_04,reggaeton,2022,212456,0,6,1,0.700559931867738,0.516723654164045,0.661048907902583,0,0.00574711898433283,0.240950126154134,0,110.680591403309,47,105892
visq9sKz24,Track_13,Maluma,Maluma_04,reggaeton,2022,225554,0,2,0,0.862529595708515,0.70181031189692,0.626683735248139,0.126098117510053,0,0.0970868768711726,0.120283054682788,107.058531813644,63,207860
PzIIfUjhci,Track_14,Maluma,Maluma_04,reggaeton,2022,223281,0,0,0,0.457348921406048,0.623341077099251,0.388898123398858,0.143881450883937,0.000159173055800457,0.174772380632717,0.190243422825603,158.602779586147,20,56128
Sur3aKNLMn,Track_15,Maluma,Maluma_04,reggaeton,2022,204671,0,10,0,0.820220357140038,0.874912886700694,0.521052897623556,0.110215211490015,0,0.23771827392902,0.119258993541098,95.3418364618383,65,237703
TtQ9iHkSyu,Track_16,Maluma,Maluma_04,reggaeton,2022,209767,0,10,0,0.897936202646966,0.877293792749306,0.373412684742857,0.152083048696746,0.00177879774243507,0.243020565020606,0,90.4504992315953,52,53560
8lUiE6KjAa,Track_01,Maluma,Maluma_05,reggaeton-pop,2023,197924,0,5,1,0.769632367305895,0.547388831516616,0.562239498827341,0.170143475342737,0.00443742598932745,0.230461017378859,0.0516355161326946,95.5196971594156,60,132727
t108spbqEg,Track_02,Maluma,Maluma_05,reggaeton-pop,2023,186539,0,2,1,0.837993746956834,0.825947371619997,0.743136498211095,0.0311172052277212,0.0130726796069358,0.119526426695736,0.10320779916522,141.289539054693,77,117440
fcy2J5NLXk,Track_03,Maluma,Maluma_05,reggaeton-pop,2023,184505,1,6,1,0.624113737778002,0.567333686395454,0.304421162601359,0.227324835387664,0.0495845515357231,0.168549476086676,0.105670462295457,152.10583558152,34,79226
ojMLcLLbkY,Track_04,Maluma,Maluma_05,reggaeton-pop,2023,207056,0,6,0,0.726365477828284,0.799497213412224,0.556775555300342,0.070537808795466,0.0116260061446061,0.0464861142970745,0.0807539419262866,111.318503379741,68,347281
F3UuFBjfLz,Track_05,Maluma,Maluma_05,reggaeton-pop,2023,201196,0,4,1,0.943250984219503,0.880510552688213,0.581099262475765,0.0602215882916913,0.0166933577013347,0.24597343663664,0.0388597260540792,119.662562510587,98,1331931
Mm1HigN3q8,Track_06,Maluma,Maluma_05,reggaeton-pop,2023,220795,0,7,0,0.893690178645075,0.768702782626862,0.524066901546959,0.0353376292080367,0.00858601949862262,0.128525245198269,0.0751870268728001,104.154758216899,86,300117
JQS1C2tolh,Track_07,Maluma,Maluma_05,reggaeton-pop,2023,207945,0,4,1,0.678088867906319,0.846693391284825,0.572410757746903,0.156507880357784,0,0.0690968545377565,0.0591805924523697,130.594323378992,60,131118
pgrNlzPImb,Track_08,Maluma,Maluma_05,reggaeton-pop,2023,206885,0,7,1,0.76158082535135,0.679756427200379,0.482067994657545,0.0944106110091873,0,0.265160098020277,0.0315749345164711,109.75996640842,56,138024
CNTfs6ZZTt,Track_09,Maluma,Maluma_05,reggaeton-pop,2023,193057,1,5,1,0.826071056623501,0.918781546371498,0.782475288293253,0.0864704758503377,0.0102615104442962,0.24220899455405,0.125552065202963,157.201810520209,98,815850
bvp2Fl0Qvq,Track_10,Maluma,Maluma_05,reggaeton-pop,2023,254182,1,1,0,0.657935954595892,0.774729473432141,0.626895827271103,0.151764662401308,0,0.247172368051357,0.0758366781144496,106.247701304231,20,18928
y6S0mTAisB,Track_11,Maluma,Maluma_05,reggaeton-pop,2023,197009,1,2,0,0.761750170167551,0.765210669656847,0.715114595292072,0.163511258998676,0.00569548374579407,0.0609156903640644,0.0781778409166939,97.6917585295584,60,202864
A9PQBAPKCP,Track_12,Maluma,Maluma_05,reggaeton-pop,2023,170600,0,1,1,0.800460501504973,0.81731898937026,0.634985116805915,0.0270275275811137,0.0162398617584526,0.22418127131884,0.0276245620042715,133.027970295892,61,140615
bZ68MraK3D,Track_13,Maluma,Maluma_05,reggaeton-pop,2023,217179,0,6,0,0.722832014381406,0.62997686528246,0.817359239608807,0.114549473142085,0.0172052279570118,0.0956864487169068,0.0788573559206164,88.5939458118319,56,224994
Bi2aLR34FX,Track_01,Maluma,Maluma_06,reggaeton,2024,197535,0,8,1,0.911174038189013,0.859561728278834,0.556868128823683,0.0983901798764791,0.0153611924741717,0.0311998052386411,0.157273014504403,94.7838846733682,40,326129
7bDDE6O5Iv,Track_02,Maluma,Maluma_06,reggaeton,2024,205693,1,5,0,0.839576421788538,0.822633035572883,0.478471416350654,0.0346993110779075,0,0.131717302644182,0.12052668922809,106.673339931414,47,66782
M1j9WkOBcN,Track_03,Maluma,Maluma_06,reggaeton,2024,223157,0,7,1,0.931161982567337,0.730178754252053,0.686027241930735,0.0932310127418623,0.00677398222730995,0.00572058323766367,0.113642923132699,97.8218296367623,59,254857
D8r7R9x4KV,Track_04,Maluma,Maluma_06,reggaeton,2024,239392,1,2,1,0.76486398443358,0.656247656606393,0.707150164006915,0.129377805677703,0.011166618507093,0.205747278805401,0.0545256399509112,128.474592995463,54,28567
