cliente_id,edad,genero,ciudad,departamento,ocupacion,ingreso_declarado,kyc_nivel,canal_adquisicion,antiguedad_meses,recencia_dias,frecuencia_tx,monto_total,monto_promedio,ticket_mediano,pct_tx_internacional,num_categorias_mcc,canal_preferido,gasto_promedio_mensual,saldo_promedio_ult3m,num_sesiones_ult30d,duracion_sesion_promedio,os_principal,num_tickets,csat_promedio,tiene_credito,score_buro,abandono,gasto_proximo_trim
3001275,37,M,Cartagena,Bolivar,estudiante,1147500,nivel_3,referido,32,17,10,131200,13120,10100,0,5,app_qr,7493,233100,3,48.1,Android,0,,0,,0,31000
3001276,39,F,Cartagena,Bolivar,independiente,1589400,nivel_2,organico,17,73,15,511900,34127,20500,0,4,app_qr,11480,352600,3,54.2,Android,1,3.8,0,,1,37600
3001277,41,F,Cali,Valle del Cauca,empleado,2140600,nivel_1,organico,4,4,19,528400,27811,17300,0,8,app_qr,93575,529600,5,20.6,Android,0,,0,,0,462100
3001278,43,M,Bogota,Bogota DC,estudiante,545000,nivel_1,organico,47,22,11,156500,14227,7100,0,5,app_qr,9507,106800,2,48,Android,0,,0,,0,17400
3001279,31,F,Medellin,Antioquia,empleado,1618400,nivel_1,organico,25,206,2,29000,14500,14500,0,1,app_qr,1207,498900,0,,iOS,0,,1,488,1,2200
3001280,37,F,Medellin,Antioquia,estudiante,427200,nivel_2,organico,31,64,9,113800,12644,13400,0,2,app_qr,4453,190400,5,49.4,iOS,1,3.2,0,,0,12100
3001281,44,M,Bucaramanga,Santander,empleado,1621100,nivel_3,ads_meta,19,47,11,152600,13873,10300,0,5,app_qr,8773,547100,3,58.5,iOS,0,,0,,0,62700
3001282,42,M,Cali,Valle del Cauca,estudiante,798500,nivel_2,referido,13,3,82,1434800,17498,12000,0.012,9,app_qr,74885,188800,26,42.7,Android,0,,0,,0,485100
3001283,31,M,Bogota,Bogota DC,empleado,1417700,nivel_2,ads_google,9,3,11,330100,30009,10700,0,6,tarjeta,36056,703900,1,46.9,iOS,0,,0,,0,33700
3001284,29,M,Medellin,Antioquia,independiente,1066000,nivel_1,ads_google,25,9,47,844600,17970,11200,0,8,app_qr,43293,318900,11,60.7,iOS,1,2,1,464,0,111900
3001285,36,F,Lima,Lima,independiente,1596800,nivel_2,ads_meta,16,7,54,1270300,23524,17350,0.019,9,app_qr,59347,819800,13,10.9,Android,0,,0,,0,169700
3001286,54,F,Barranquilla,Atlantico,empleado,3952100,nivel_1,ads_google,1,6,15,887000,59133,59500,0,5,app_qr,606000,775100,4,68.3,Android,1,5,0,,0,1563900
3001287,27,F,Bogota,Bogota DC,empleado,1080200,nivel_2,ads_google,24,57,29,647900,22341,14100,0.034,8,app_qr,36320,478100,9,19.8,iOS,2,4.7,0,,0,362300
3001288,21,F,Cali,Valle del Cauca,empleado,2277500,nivel_2,ads_google,10,12,13,602600,46354,23800,0.077,5,app_qr,51420,1229600,2,59.1,Android,0,,0,,1,29300
3001289,37,F,Bogota,Bogota DC,estudiante,863100,nivel_3,ads_google,17,2,6,235900,39317,22250,0.167,3,app_qr,12793,188800,0,,Android,1,3.6,0,,1,10900
3001290,18,M,Cartagena,Bolivar,independiente,2298100,nivel_1,organico,31,187,4,81500,20375,15550,0,2,tarjeta,5433,1100400,0,,Android,0,,0,,1,9500
3001291,31,F,Bogota,Bogota DC,independiente,1201800,nivel_2,influencer,27,86,7,162100,23157,14600,0,4,pse,6853,645800,0,,iOS,0,,1,511,0,12300
3001292,42,F,Lima,Lima,pensionado,3379600,nivel_3,organico,24,108,1,39000,39000,39000,0,1,tarjeta,2600,1372300,1,91.1,iOS,0,,0,,0,3700
3001293,39,M,Medellin,Antioquia,empleado,1636400,nivel_2,influencer,12,92,14,319800,22843,22250,0,6,tarjeta,24375,737200,3,47,iOS,0,,0,,0,131700
3001294,29,F,Medellin,Antioquia,empleado,2246500,nivel_2,ads_meta,45,14,27,617300,22863,19100,0,7,app_qr,28353,676500,11,13.6,Android,0,,1,576,0,289500
3001295,45,F,Medellin,Antioquia,empleado,1266100,nivel_2,ads_meta,36,1,32,736800,23025,15650,0.031,8,tarjeta,37820,579200,5,22,iOS,0,,1,496,0,387500
3001296,51,M,Manizales,Caldas,empleado,3400100,nivel_2,ads_google,24,81,9,228400,25378,22300,0,5,tarjeta,14047,1257000,1,42,Android,0,,0,,1,31700
3001297,41,M,Bogota,Bogota DC,independiente,2355200,nivel_2,organico,37,3,42,1427700,33993,22050,0.024,8,tarjeta,66547,1186400,10,38.6,Android,2,2.2,1,531,0,387400
3001298,27,M,Medellin,Antioquia,empleado,1828200,nivel_1,ads_meta,25,1,24,527600,21983,17650,0.042,7,app_qr,28307,464400,4,126.2,Android,0,,0,,0,144700
3001299,49,F,Medellin,Antioquia,empleado,2575400,nivel_2,organico,6,29,21,699600,33314,28400,0.048,6,tarjeta,92817,892200,6,32.3,Android,1,2.5,0,,0,153500
3001300,18,Otro,Medellin,Antioquia,independiente,1054900,nivel_1,ads_meta,43,97,6,89000,14833,11150,0,2,tarjeta,4827,531400,4,45.5,iOS,2,3.8,0,,0,62400
3001301,32,M,Cali,Valle del Cauca,empleado,2423400,nivel_2,ads_meta,1,6,2,46800,23400,23400,0,0,link,0,398500,0,,Android,1,4.7,0,,0,7000
3001302,50,M,Bogota,Bogota DC,independiente,1354200,nivel_2,influencer,44,15,27,499500,18500,11600,0,9,app_qr,27267,685300,11,26.8,Android,0,,0,,0,121000
3001303,29,F,Cali,Valle del Cauca,empleado,2307300,nivel_1,ads_google,22,11,11,344800,31345,30700,0,6,app_qr,18073,959500,2,130,iOS,0,,1,501,0,68000
3001304,44,F,Barranquilla,Atlantico,independiente,2583400,nivel_3,organico,7,6,12,406700,33892,25100,0,6,app_qr,56771,480700,4,19.7,iOS,1,3.3,0,,0,106900
3001305,65,M,Cali,Valle del Cauca,independiente,1075500,nivel_2,organico,11,45,11,280600,25509,24700,0,4,app_qr,13336,314800,3,101.2,Android,0,,0,,0,23800
3001306,23,M,Cartagena,Bolivar,empleado,1915200,nivel_1,influencer,32,56,11,222500,20227,15600,0,5,app_qr,12313,629900,5,64.1,Android,1,4.5,0,,0,46000
3001307,27,M,Bogota,Bogota DC,empleado,1249800,nivel_3,organico,27,11,19,463700,24405,14900,0,7,app_qr,30413,213700,4,50.6,iOS,1,4.4,1,556,0,129100
3001308,30,M,Bogota,Bogota DC,empleado,1638700,nivel_1,referido,28,31,19,455500,23974,18200,0,9,app_qr,28940,504400,7,38.5,Android,1,3.3,0,,0,89600
3001309,29,M,Cali,Valle del Cauca,independiente,1636800,nivel_3,referido,49,54,7,116700,16671,17100,0,5,tarjeta,6013,678800,3,41.5,Android,0,,0,,0,45000
3001310,43,M,Ibague,Tolima,independiente,2215000,nivel_2,ads_google,42,30,7,271300,38757,33100,0,1,app_qr,9640,944200,1,106.8,Android,0,,1,628,0,36100
3001311,26,F,Cucuta,Norte de Santander,estudiante,329200,nivel_1,ads_meta,44,157,11,124200,11291,7500,0,4,pse,7040,77000,6,52.3,Android,0,,1,509,0,77900
3001312,32,F,Cali,Valle del Cauca,independiente,3058100,nivel_1,organico,10,4,66,2415400,36597,26200,0,8,app_qr,195000,895000,15,32.6,iOS,1,5,0,,0,1845700
3001313,27,F,Bogota,Bogota DC,independiente,1137000,nivel_3,organico,12,62,12,172300,14358,11350,0,5,app_qr,9525,384600,6,41.1,Android,0,,0,,0,12400
3001314,27,M,Bogota,Bogota DC,empleado,1111700,nivel_1,ads_google,24,76,7,177000,25286,15200,0,3,app_qr,11167,446700,2,38.2,Android,0,,0,,0,21400
3001315,31,M,Manizales,Caldas,empleado,1296300,nivel_2,ads_google,33,7,66,1562500,23674,16600,0.091,8,app_qr,84887,693600,16,53.3,iOS,0,,1,604,0,1484700
3001316,30,F,Bogota,Bogota DC,empleado,1585300,nivel_2,ads_google,1,9,6,160000,26667,24550,0,3,tarjeta,153700,280900,1,70.6,Android,1,3.9,0,,1,193500
3001317,26,F,Pereira,Risaralda,empleado,3480000,nivel_2,organico,14,35,19,575000,30263,22700,0,7,app_qr,33421,1524400,4,20.5,iOS,0,,0,,0,168500
3001318,43,M,Ibague,Tolima,empleado,1530700,nivel_2,organico,20,16,11,210700,19155,17700,0,3,app_qr,13067,287500,2,81.5,iOS,0,,0,,0,122300
3001319,18,M,Bogota,Bogota DC,estudiante,713800,nivel_2,ads_google,39,52,9,149300,16589,9800,0,3,tarjeta,8727,298100,1,55.3,Android,0,,0,,0,14200
3001320,19,M,Barranquilla,Atlantico,empleado,3083200,nivel_1,ads_meta,46,1,79,2287400,28954,23300,0.013,10,app_qr,117953,609800,14,71.7,Android,0,,0,,0,666700
3001321,51,F,Bogota,Bogota DC,empleado,5097800,nivel_2,influencer,3,4,44,2371200,53891,41950,0,7,app_qr,514367,2596600,11,108.5,iOS,0,,0,,0,2724900
3001322,32,F,Cali,Valle del Cauca,empleado,1922700,nivel_2,influencer,44,2,34,767600,22576,16150,0,8,app_qr,42220,973100,11,84,iOS,0,,0,,0,119200
3001323,44,M,Medellin,Antioquia,independiente,2150300,nivel_2,ads_google,9,4,69,1980500,28703,21100,0,9,tarjeta,179500,533400,14,34.8,Android,0,,0,,0,503100
3001324,22,F,Bogota,Bogota DC,empleado,1952900,nivel_1,referido,35,4,14,325000,23214,13550,0,5,app_qr,19967,408700,2,42,Android,1,4.3,1,576,0,33600
3001325,40,F,Cali,Valle del Cauca,independiente,1740300,nivel_1,referido,21,14,22,538000,24455,20550,0,6,app_qr,22587,392700,9,34,Android,0,,1,490,0,345000
3001326,45,F,Cartagena,Bolivar,empleado,3729700,nivel_1,referido,31,19,2,99200,49600,49600,0,1,app_qr,6613,1852600,0,,iOS,0,,0,,1,9200
3001327,25,F,Bogota,Bogota DC,estudiante,786700,nivel_2,referido,48,15,18,313200,17400,15400,0,6,app_qr,18067,252500,11,66,iOS,0,,0,,0,97700
3001328,21,F,Bogota,Bogota DC,empleado,1702700,nivel_2,organico,49,14,25,671600,26864,23100,0,5,app_qr,34340,433200,5,60.7,Android,0,,1,538,0,188600
3001329,32,F,Bogota,Bogota DC,empleado,2024100,nivel_2,organico,45,44,16,528600,33038,14500,0,6,app_qr,18420,1081100,7,56,Android,1,3.1,1,563,0,81100
3001330,39,F,Cartagena,Bolivar,estudiante,464700,nivel_2,organico,34,61,11,157400,14309,13800,0,4,app_qr,8113,228600,1,52.6,Android,1,3.7,0,,0,11000
3001331,18,M,Barranquilla,Atlantico,independiente,2052700,nivel_1,ads_google,7,13,23,667300,29013,13700,0.043,8,app_qr,74471,5e+05,8,22.3,Android,1,2.5,0,,0,97700
3001332,40,F,Bogota,Bogota DC,empleado,2402300,nivel_3,ads_google,22,34,7,426500,60929,40300,0,3,link,16460,935500,0,,Android,0,,1,630,1,19700
3001333,34,F,Cali,Valle del Cauca,independiente,1487000,nivel_2,ads_meta,24,3,33,668500,20258,16000,0.061,8,app_qr,29920,651000,8,42.3,Android,0,,1,605,0,84300
3001334,31,M,Cali,Valle del Cauca,empleado,1721000,nivel_2,ads_google,36,40,8,249000,31125,24900,0,4,app_qr,13273,785900,3,35.5,Android,0,,0,,0,76200
3001335,26,M,Bogota,Bogota DC,empleado,1838500,nivel_3,organico,31,4,151,3997800,26475,20500,0.013,10,app_qr,175760,876200,49,26.8,iOS,0,,0,,0,596700
3001336,24,M,Cali,Valle del Cauca,empleado,4003600,nivel_3,ads_meta,5,4,21,1013900,48281,45000,0,6,app_qr,135140,955000,5,81.5,Android,0,,0,,0,5529500
3001337,38,M,Medellin,Antioquia,pensionado,1218500,nivel_2,referido,35,9,13,274000,21077,13100,0,7,app_qr,15680,312500,3,117.8,iOS,0,,0,,0,55500
3001338,24,F,Barranquilla,Atlantico,empleado,2495100,nivel_2,referido,37,9,35,1108800,31680,25200,0.029,10,app_qr,57793,462700,8,27,Android,0,,0,,0,295200
3001339,39,F,Bogota,Bogota DC,independiente,2975300,nivel_1,organico,35,453,1,19000,19000,19000,0,0,tarjeta,0,1119600,1,40.5,Android,1,4.2,0,,1,1200
3001340,25,F,Lima,Lima,empleado,1486300,nivel_1,organico,13,2,21,538000,25619,19800,0,7,tarjeta,33285,548800,6,39.1,Android,1,3,1,524,1,170500
3001341,25,M,Bogota,Bogota DC,independiente,1597900,nivel_2,ads_google,46,42,3,33200,11067,11600,0,1,app_qr,1440,546300,1,75.2,Android,0,,0,,0,3100
3001342,28,M,Bogota,Bogota DC,empleado,3450300,nivel_1,organico,13,43,10,266700,26670,26500,0,4,app_qr,11977,1631900,3,60.6,iOS,0,,0,,0,29400
3001343,49,M,Bogota,Bogota DC,independiente,2055300,nivel_2,referido,24,114,11,230000,20909,16800,0,4,tarjeta,12147,464300,1,57.3,Android,1,3.8,1,605,0,13600
3001344,40,M,Medellin,Antioquia,empleado,9395200,nivel_1,referido,36,51,2,148700,74350,74350,0,1,tarjeta,3860,4503700,1,60.6,Android,0,,0,,0,9800
3001345,34,M,Bogota,Bogota DC,empleado,1153100,nivel_2,ads_google,46,11,21,412900,19662,19700,0,7,app_qr,22847,269400,5,93.8,Android,0,,1,574,0,34700
3001346,32,F,Cartagena,Bolivar,empleado,1280000,nivel_2,ads_meta,43,24,13,218500,16808,14700,0,6,tarjeta,9147,442100,5,69.1,Android,0,,0,,0,58400
3001347,27,F,Medellin,Antioquia,estudiante,415700,nivel_3,organico,19,11,25,306000,12240,10800,0.04,8,tarjeta,19467,83000,5,42.1,Android,0,,0,,0,163600
3001348,30,F,Bogota,Bogota DC,estudiante,853500,nivel_2,organico,31,22,22,366900,16677,11750,0.045,7,tarjeta,11867,330900,7,59.1,Android,0,,1,526,0,64500
3001349,18,M,Bogota,Bogota DC,empleado,1624400,nivel_2,ads_google,25,12,36,876000,24333,19850,0,9,app_qr,44113,780600,8,49.4,iOS,0,,0,,0,456800
3001350,26,F,Medellin,Antioquia,independiente,1157300,nivel_2,referido,20,34,21,356200,16962,11800,0,7,app_qr,18567,245800,4,23.5,Android,1,3.7,1,500,0,22300
3001351,49,M,Barranquilla,Atlantico,empleado,1905900,nivel_1,referido,8,30,4,145800,36450,36700,0,4,tarjeta,18225,340900,2,46.6,Android,1,4.4,0,,1,20400
3001352,45,M,Cali,Valle del Cauca,empleado,1809400,nivel_2,organico,20,48,19,558100,29374,20400,0.053,5,app_qr,22633,388000,5,20.8,Android,1,4.3,0,,0,35500
3001353,28,M,Bogota,Bogota DC,independiente,1097100,nivel_2,referido,18,23,10,230000,23000,18900,0,6,app_qr,15333,437500,1,22.4,iOS,1,4.6,0,,0,60800
3001354,34,F,Lima,Lima,empleado,2994000,nivel_2,organico,29,75,13,745300,57331,29100,0,8,app_qr,31493,1008300,2,49.2,Android,0,,0,,0,59900
3001355,27,M,Manizales,Caldas,empleado,7091100,nivel_3,referido,45,24,2,193600,96800,96800,0,2,app_qr,12907,1503100,0,,Android,0,,1,681,1,45500
3001356,19,F,Bogota,Bogota DC,empleado,1161500,nivel_3,ads_meta,21,20,11,312800,28436,13600,0,3,app_qr,14927,183100,3,69.2,iOS,0,,0,,0,10400
3001357,33,M,Bogota,Bogota DC,independiente,1172100,nivel_2,organico,12,45,8,119900,14988,13500,0,3,app_qr,9992,621900,2,42.4,iOS,0,,1,555,0,9800
3001358,34,M,Medellin,Antioquia,empleado,879000,nivel_1,referido,18,5,34,706300,20774,16100,0,10,app_qr,35367,220300,8,35.9,iOS,0,,1,520,0,124700
3001359,26,F,Barranquilla,Atlantico,estudiante,435100,nivel_1,ads_meta,43,5,14,140400,10029,7200,0.071,5,app_qr,7940,183500,0,,Android,1,5,0,,0,28300
3001360,66,F,Bogota,Bogota DC,pensionado,2166300,nivel_1,organico,47,52,16,415900,25994,22300,0,7,app_qr,24273,875300,4,29.7,Android,0,,0,,0,47900
3001361,28,M,Manizales,Caldas,estudiante,1618500,nivel_1,organico,31,70,10,301600,30160,17750,0,3,app_qr,16160,636200,4,64.1,Android,1,3.5,0,,0,13300
3001362,43,F,Cali,Valle del Cauca,independiente,1528900,nivel_2,ads_google,3,5,30,734700,24490,14400,0.1,7,app_qr,206533,256500,7,92.6,Android,0,,0,,0,1306500
3001363,45,F,Bogota,Bogota DC,empleado,1753200,nivel_1,organico,42,9,27,613500,22722,18700,0.037,8,app_qr,30040,281100,5,40,iOS,0,,0,,0,114300
3001364,21,F,Cartagena,Bolivar,empleado,1298600,nivel_3,referido,27,59,7,186300,26614,13900,0,2,app_qr,8113,571700,1,36.3,iOS,1,4.3,1,565,0,19300
3001365,23,F,Medellin,Antioquia,empleado,2198200,nivel_3,organico,24,67,12,363200,30267,30500,0,5,tarjeta,13613,736900,0,,Android,0,,1,532,0,25400
3001366,32,F,Bogota,Bogota DC,estudiante,1486000,nivel_2,referido,16,65,9,145500,16167,16100,0,5,app_qr,6213,367000,5,62.7,iOS,0,,0,,0,4400
3001367,55,M,Bogota,Bogota DC,empleado,2777600,nivel_3,referido,21,323,4,96900,24225,25150,0,2,app_qr,6460,933500,0,,iOS,0,,0,,1,3500
3001368,34,M,Bogota,Bogota DC,empleado,948900,nivel_2,organico,7,80,11,187100,17009,13100,0,4,app_qr,26729,321900,4,39.8,Android,1,2.7,0,,0,24400
3001369,32,M,Cali,Valle del Cauca,empleado,2342900,nivel_3,ads_google,22,24,15,598400,39893,25000,0.067,4,app_qr,15620,977100,2,7.4,iOS,3,3.5,0,,1,34100
3001370,37,M,Pereira,Risaralda,empleado,2352000,nivel_2,organico,11,4,7,118400,16914,17800,0,4,tarjeta,6382,354100,4,25.6,Android,1,3.6,1,541,0,22200
3001371,33,F,Bucaramanga,Santander,estudiante,1085500,nivel_2,organico,38,54,32,612200,19131,14450,0.031,9,app_qr,33380,277400,9,72.7,iOS,0,,0,,0,128600
3001372,43,M,Manizales,Caldas,independiente,2877500,nivel_1,ads_meta,36,3,34,1016700,29903,20550,0,8,tarjeta,56380,1432700,14,45.3,Android,1,5,0,,0,310300
3001373,55,F,Bogota,Bogota DC,estudiante,721700,nivel_3,ads_meta,24,4,27,613500,22722,17900,0,7,tarjeta,26087,335800,4,48.2,iOS,1,2.7,0,,0,70600
3001374,44,F,Cali,Valle del Cauca,empleado,1294700,nivel_1,influencer,5,9,15,235700,15713,13300,0,7,tarjeta,46640,696500,3,36.8,Android,0,,0,,1,135700
3001375,42,M,Bogota,Bogota DC,empleado,2458500,nivel_1,influencer,9,8,30,1094200,36473,32450,0.033,9,app_qr,80644,683800,13,144.2,Android,0,,0,,1,427500
3001376,55,M,Bogota,Bogota DC,empleado,3087900,nivel_2,organico,18,7,6,218000,36333,33550,0,3,app_qr,12740,1594400,3,88.5,Android,0,,0,,0,33400
3001377,24,M,Bogota,Bogota DC,empleado,1405200,nivel_2,organico,17,6,48,838200,17462,12800,0,8,app_qr,39393,487600,5,30.4,Android,0,,0,,0,164700
3001378,19,F,Cartagena,Bolivar,independiente,1393300,nivel_2,organico,37,4,46,1036000,22522,18050,0.022,10,app_qr,47727,403600,16,43.4,Android,1,5,0,,0,964700
3001379,25,F,Barranquilla,Atlantico,estudiante,412200,nivel_1,ads_meta,23,22,39,424300,10879,10100,0.026,9,app_qr,19873,87300,7,40.8,Android,1,4.7,0,,0,53400
3001380,32,F,Medellin,Antioquia,independiente,1055600,nivel_2,referido,28,36,33,447400,13558,11800,0,10,app_qr,21113,475800,9,64.7,Android,1,3.8,0,,0,216700
3001381,30,F,Barranquilla,Atlantico,empleado,1595300,nivel_1,organico,2,1,28,717600,25629,16550,0,7,app_qr,170700,767700,8,31.3,iOS,0,,0,,0,622200
3001382,44,M,Bogota,Bogota DC,estudiante,821300,nivel_2,ads_meta,49,125,5,56500,11300,16300,0,2,app_qr,2500,166700,1,58.3,iOS,0,,0,,0,14600
3001383,29,Otro,Bogota,Bogota DC,empleado,2053700,nivel_2,organico,5,4,31,957700,30894,19900,0.032,8,tarjeta,128080,718000,6,22.3,iOS,2,4.2,0,,1,352400
3001384,30,F,Cucuta,Norte de Santander,empleado,1804600,nivel_2,referido,45,22,17,400800,23576,24800,0,6,app_qr,18480,957900,6,59.2,Android,1,3.7,0,,0,298500
3001385,31,F,Bogota,Bogota DC,estudiante,857500,nivel_2,ads_meta,15,15,56,913800,16318,13300,0.018,9,app_qr,42960,454600,13,13.9,Android,0,,0,,1,66100
3001386,36,F,Bogota,Bogota DC,estudiante,904200,nivel_3,organico,37,17,16,273400,17088,12250,0.062,7,tarjeta,11587,342300,5,81.8,Android,0,,0,,1,160200
3001387,34,F,Bogota,Bogota DC,independiente,1667100,nivel_2,ads_google,42,1,57,1781900,31261,17200,0.018,10,app_qr,83907,718100,13,60.6,iOS,0,,1,588,0,714200
3001388,18,F,Cali,Valle del Cauca,empleado,1066900,nivel_1,organico,44,98,7,76000,10857,6500,0,3,app_qr,3973,536700,1,35.6,Android,0,,0,,0,7100
3001389,30,M,Cartagena,Bolivar,estudiante,837700,nivel_2,ads_google,42,166,2,39700,19850,19850,0,1,app_qr,1847,254900,0,,Android,0,,0,,1,3700
3001390,44,F,Cali,Valle del Cauca,independiente,4680500,nivel_1,organico,29,113,5,85900,17180,14500,0,3,app_qr,2547,2310800,1,18.1,Android,0,,1,633,1,9400
3001391,51,F,Bogota,Bogota DC,empleado,2710900,nivel_1,referido,2,1,52,2180500,41933,37050,0,9,app_qr,800600,1364100,14,98.3,Android,1,1.8,0,,0,6441600
3001392,21,F,Cartagena,Bolivar,empleado,4348000,nivel_2,ads_google,47,12,45,2390000,53111,40500,0,7,tarjeta,117920,1399000,13,27.3,Android,0,,0,,0,1690800
3001393,32,M,Cartagena,Bolivar,empleado,1688700,nivel_1,ads_meta,47,16,13,246700,18977,15400,0,7,app_qr,13567,571700,4,41.9,Android,0,,0,,0,95600
3001394,20,F,Medellin,Antioquia,estudiante,313100,nivel_1,organico,30,61,1,6900,6900,6900,0,1,pse,460,148000,0,,Android,0,,0,,1,10700
3001395,27,M,Manizales,Caldas,empleado,4247200,nivel_2,referido,13,8,22,796300,36195,28100,0,6,tarjeta,48192,1584500,9,52.2,iOS,0,,0,,1,226900
3001396,65,M,Cucuta,Norte de Santander,empleado,1325000,nivel_2,ads_google,20,83,24,418500,17438,12800,0,6,app_qr,22707,686300,8,58.3,iOS,0,,1,601,0,213800
3001397,42,F,Ibague,Tolima,empleado,4194700,nivel_1,ads_google,1,1,23,883000,38391,29500,0,7,app_qr,513400,1772700,9,27.6,iOS,3,3.8,0,,0,7286200
3001398,55,F,Quito,Pichincha,empleado,5190300,nivel_2,referido,41,7,25,1261600,50464,57000,0.04,6,app_qr,65860,1894400,1,37.9,Android,1,4.4,0,,0,154900
3001399,35,F,Bogota,Bogota DC,empleado,3703200,nivel_2,ads_meta,41,3,17,619700,36453,26700,0,4,app_qr,29353,2002300,2,57.5,iOS,1,4.4,1,733,0,81600
3001400,41,F,Cali,Valle del Cauca,independiente,2446500,nivel_2,referido,35,10,22,625200,28418,20050,0.045,5,pse,31120,1020000,7,38.9,iOS,0,,0,,1,91100
3001401,42,F,Lima,Lima,empleado,2300900,nivel_1,ads_google,6,8,18,495900,27550,25300,0.056,7,app_qr,68417,845700,5,25.9,Android,0,,0,,0,251900
3001402,18,F,Ibague,Tolima,empleado,2432800,nivel_1,ads_meta,35,140,4,115000,28750,29000,0,4,app_qr,7667,1178900,1,52.4,Android,0,,0,,1,13100
3001403,26,F,Bogota,Bogota DC,independiente,2357600,nivel_3,organico,39,251,3,79500,26500,23700,0.333,2,app_qr,4407,536800,1,21.6,Android,0,,0,,1,3200
3001404,30,F,Medellin,Antioquia,pensionado,2242000,nivel_1,ads_google,1,4,5,197500,39500,38700,0,2,app_qr,119600,782200,2,30.4,Android,0,,1,457,1,105400
3001405,38,M,Barranquilla,Atlantico,empleado,3921000,nivel_2,organico,38,14,13,658100,50623,42100,0,5,app_qr,32987,1884600,1,34.6,Android,0,,0,,1,105100
3001406,34,M,Medellin,Antioquia,empleado,1352300,nivel_2,influencer,46,3,10,258400,25840,13900,0,3,tarjeta,9720,310100,1,104.3,iOS,0,,0,,0,34500
3001407,28,M,Cali,Valle del Cauca,empleado,1174300,nivel_3,referido,32,16,18,431600,23978,17100,0,6,app_qr,25240,182900,3,34.7,Android,1,3.8,0,,0,77700
3001408,45,M,Bogota,Bogota DC,independiente,3934500,nivel_2,ads_meta,21,56,19,1108300,58332,26800,0,7,app_qr,67993,1879800,6,32.7,Android,1,3.5,1,606,0,208700
3001409,18,F,Bucaramanga,Santander,empleado,2023700,nivel_2,organico,22,5,9,323900,35989,28600,0,5,app_qr,18587,341300,0,,Android,0,,1,549,0,10100
3001410,36,F,Bogota,Bogota DC,estudiante,1217400,nivel_2,ads_meta,30,25,48,1031000,21479,18900,0,8,app_qr,57673,325200,13,42.9,iOS,0,,0,,0,435300
3001411,48,M,Cali,Valle del Cauca,independiente,1280200,nivel_2,referido,36,10,55,1425700,25922,16900,0.036,9,tarjeta,73820,447000,9,16.2,iOS,0,,0,,0,76400
3001412,27,M,Pereira,Risaralda,estudiante,831000,nivel_2,ads_meta,26,4,38,635100,16713,10700,0.053,8,app_qr,34980,402300,9,57,Android,1,4.5,0,,0,131300
3001413,45,F,Barranquilla,Atlantico,empleado,4144900,nivel_3,ads_google,42,7,38,1283300,33771,22250,0,9,app_qr,63633,1162200,11,34.9,Android,1,4.5,0,,0,228400
3001414,48,F,Barranquilla,Atlantico,estudiante,701500,nivel_1,organico,25,88,14,236600,16900,11500,0,8,tarjeta,13547,178700,2,59.9,Android,0,,1,468,0,9300
3001415,28,F,Bucaramanga,Santander,independiente,2967200,nivel_1,ads_google,16,1,25,932900,37316,31700,0.04,5,tarjeta,33147,697000,6,24.8,Android,0,,0,,0,153200
3001416,39,M,Cali,Valle del Cauca,empleado,2399300,nivel_2,referido,27,67,4,169900,42475,39650,0,0,app_qr,2040,455800,2,46.7,Android,0,,0,,1,10600
3001417,42,Otro,Bogota,Bogota DC,empleado,2119800,nivel_1,organico,15,23,7,88200,12600,12700,0,2,app_qr,1313,439500,5,33.9,Android,1,4.7,1,494,1,12000
3001418,18,M,Cartagena,Bolivar,empleado,1580900,nivel_2,referido,14,39,9,309500,34389,20600,0,1,app_qr,11050,401800,3,22.1,iOS,0,,0,,1,162700
3001419,35,M,Medellin,Antioquia,estudiante,809500,nivel_2,organico,20,291,2,21200,10600,10600,0,1,app_qr,213,142800,0,,Android,1,4,0,,1,1500
3001420,34,M,Bogota,Bogota DC,estudiante,881100,nivel_1,influencer,15,3,47,890400,18945,12800,0,8,app_qr,51207,243600,13,27.9,iOS,0,,0,,0,572400
3001421,29,Otro,Barranquilla,Atlantico,estudiante,1085500,nivel_2,ads_meta,9,21,15,268100,17873,13200,0,7,app_qr,19989,293400,2,55.2,Android,0,,0,,1,68500
3001422,24,M,Bogota,Bogota DC,empleado,3739300,nivel_3,ads_google,24,31,12,824100,68675,29650,0,4,tarjeta,28740,1818500,3,95.7,iOS,0,,0,,0,154800
